rank,sample_id,total_pixels,class_0,class_1,class_2
2482,0008991,262144,0,262144,0
2483,0008992,262144,0,262144,0
2484,0040109,262144,231135,576,30433
2485,0008995,262144,0,262144,0
2486,0017171,262144,0,0,262144
2487,0008996,262144,0,262144,0
2488,0008997,262144,0,262144,0
2489,0040527,262144,231135,622,30387
2490,0008998,262144,0,262144,0
2491,0008999,262144,0,262144,0
2492,0009000,262144,0,262144,0
2493,0028345,262144,231130,31014,0
2494,0009001,262144,0,262144,0
2495,0017172,262144,0,0,262144
2496,0009013,262144,0,262144,0
2497,0009014,262144,0,262144,0
2498,0045600,262144,231126,31018,0
2499,0009015,262144,0,262144,0
2500,0009016,262144,0,262144,0
2501,0009019,262144,0,262144,0
2502,0038637,262144,231123,31021,0
2503,0017183,262144,0,0,262144
2504,0009020,262144,0,262144,0
2505,0009021,262144,0,262144,0
2506,0040177,262144,231117,31027,0
2507,0009022,262144,0,262144,0
2508,0009023,262144,0,262144,0
2509,0009024,262144,0,262144,0
2510,0040595,262144,231117,31027,0
2511,0017184,262144,0,0,262144
2512,0009025,262144,0,262144,0
2513,0009037,262144,0,262144,0
2514,0009039,262144,0,262144,0
2515,0055301,262144,231112,30972,60
2516,0009040,262144,0,262144,0
2517,0009043,262144,0,262144,0
2518,0009044,262144,0,262144,0
2519,0017185,262144,0,0,262144
2520,0055353,262144,231112,30972,60
2521,0009045,262144,0,262144,0
2522,0009046,262144,0,262144,0
2523,0009047,262144,0,262144,0
2524,0055404,262144,231112,30974,58
2525,0009060,262144,0,262144,0
2526,0009061,262144,0,262144,0
2527,0017186,262144,0,0,262144
2528,0009062,262144,0,262144,0
2529,0039485,262144,231101,31043,0
2530,0009064,262144,0,262144,0
2531,0009067,262144,0,262144,0
2532,0009068,262144,0,262144,0
2533,0012588,262144,231100,22326,8718
2534,0009070,262144,0,262144,0
2535,0017187,262144,0,0,262144
2536,0009071,262144,0,262144,0
2537,0009072,262144,0,262144,0
2538,0013972,262144,231096,31048,0
2539,0009080,262144,0,262144,0
2540,0009084,262144,0,262144,0
2541,0041725,262144,231095,30713,336
2542,0009085,262144,0,262144,0
2543,0009086,262144,0,262144,0
2544,0017188,262144,0,0,262144
2545,0009087,262144,0,262144,0
2546,0005664,262144,231093,28318,2733
2547,0009088,262144,0,262144,0
2548,0009089,262144,0,262144,0
2549,0009092,262144,0,262144,0
2550,0044952,262144,231080,30219,845
2551,0009094,262144,0,262144,0
2552,0017189,262144,0,0,262144
2553,0009095,262144,0,262144,0
2554,0009096,262144,0,262144,0
2555,0026121,262144,231065,31079,0
2556,0009104,262144,0,262144,0
2557,0009108,262144,0,262144,0
2558,0009109,262144,0,262144,0
2559,0044888,262144,231047,31097,0
2560,0017190,262144,0,0,262144
2561,0009110,262144,0,262144,0
2562,0009111,262144,0,262144,0
2563,0009112,262144,0,262144,0
2564,0051040,262144,231046,31098,0
2565,0009113,262144,0,262144,0
2566,0009114,262144,0,262144,0
2567,0009116,262144,0,262144,0
2568,0033887,262144,231045,31099,0
2569,0017191,262144,0,0,262144
2570,0009117,262144,0,262144,0
2571,0009118,262144,0,262144,0
2572,0044376,262144,231037,14621,16486
2573,0009119,262144,0,262144,0
2574,0009120,262144,0,262144,0
2575,0009121,262144,0,262144,0
2576,0017192,262144,0,0,262144
2577,0041579,262144,231027,27779,3338
2578,0009122,262144,0,262144,0
2579,0009128,262144,0,262144,0
2580,0009133,262144,0,262144,0
2581,0009968,262144,230992,31152,0
2582,0009134,262144,0,262144,0
2583,0009135,262144,0,262144,0
2584,0017194,262144,0,0,262144
2585,0009136,262144,0,262144,0
2586,0001477,262144,230966,31178,0
2587,0009137,262144,0,262144,0
2588,0009138,262144,0,262144,0
2589,0009140,262144,0,262144,0
2590,0036795,262144,230956,31188,0
2591,0009152,262144,0,262144,0
2592,0009156,262144,0,262144,0
2593,0017195,262144,0,0,262144
2594,0009157,262144,0,262144,0
2595,0033948,262144,230952,31192,0
2596,0009158,262144,0,262144,0
2597,0009159,262144,0,262144,0
2598,0009160,262144,0,262144,0
2599,0007060,262144,230910,31234,0
2600,0009161,262144,0,262144,0
2601,0017196,262144,0,0,262144
2602,0009162,262144,0,262144,0
2603,0009163,262144,0,262144,0
2604,0007162,262144,230910,31234,0
2605,0009167,262144,0,262144,0
2606,0009169,262144,0,262144,0
2607,0027204,262144,230910,0,31234
2608,0009176,262144,0,262144,0
2609,0009180,262144,0,262144,0
2610,0017197,262144,0,0,262144
2611,0009181,262144,0,262144,0
2612,0012777,262144,230900,31238,6
2613,0009182,262144,0,262144,0
2614,0009183,262144,0,262144,0
2615,0009184,262144,0,262144,0
2616,0038403,262144,230895,18932,12317
2617,0009185,262144,0,262144,0
2618,0017198,262144,0,0,262144
2619,0009186,262144,0,262144,0
2620,0009187,262144,0,262144,0
2621,0040343,262144,230893,0,31251
2622,0009188,262144,0,262144,0
2623,0009190,262144,0,262144,0
2624,0009191,262144,0,262144,0
2625,0040761,262144,230893,0,31251
2626,0009194,262144,0,262144,0
2627,0009200,262144,0,262144,0
2628,0017199,262144,0,0,262144
2629,0009204,262144,0,262144,0
2630,0002571,262144,230887,31253,4
2631,0009205,262144,0,262144,0
2632,0009206,262144,0,262144,0
2633,0009207,262144,0,262144,0
2634,0048247,262144,230871,0,31273
2635,0009208,262144,0,262144,0
2636,0009210,262144,0,262144,0
2637,0017200,262144,0,0,262144
2638,0009211,262144,0,262144,0
2639,0048389,262144,230871,0,31273
2640,0009212,262144,0,262144,0
2641,0009213,262144,0,262144,0
2642,0009214,262144,0,262144,0
2643,0048573,262144,230871,0,31273
2644,0009215,262144,0,262144,0
2645,0009216,262144,0,262144,0
2646,0009217,262144,0,262144,0
2647,0015940,262144,230870,31145,129
2648,0017201,262144,0,0,262144
2649,0009218,262144,0,262144,0
2650,0009219,262144,0,262144,0
2651,0009224,262144,0,262144,0
2652,0045577,262144,230858,29042,2244
2653,0009228,262144,0,262144,0
2654,0009229,262144,0,262144,0
2655,0017202,262144,0,0,262144
2656,0009230,262144,0,262144,0
2657,0009922,262144,230841,31303,0
2658,0009231,262144,0,262144,0
2659,0009232,262144,0,262144,0
2660,0030475,262144,230831,31313,0
2661,0009233,262144,0,262144,0
2662,0009234,262144,0,262144,0
2663,0017203,262144,0,0,262144
2664,0009235,262144,0,262144,0
2665,0017502,262144,230826,25685,5633
2666,0009236,262144,0,262144,0
2667,0009237,262144,0,262144,0
2668,0009248,262144,0,262144,0
2669,0054358,262144,230824,25628,5692
2670,0009252,262144,0,262144,0
2671,0009253,262144,0,262144,0
2672,0017205,262144,0,0,262144
2673,0009254,262144,0,262144,0
2674,0024618,262144,230823,28101,3220
2675,0009255,262144,0,262144,0
2676,0009256,262144,0,262144,0
2677,0009257,262144,0,262144,0
2678,0045246,262144,230803,31213,128
2679,0009258,262144,0,262144,0
2680,0017206,262144,0,0,262144
2681,0009259,262144,0,262144,0
2682,0009277,262144,0,262144,0
2683,0045332,262144,230803,31213,128
2684,0009278,262144,0,262144,0
2685,0009279,262144,0,262144,0
2686,0009280,262144,0,262144,0
2687,0035650,262144,230787,27946,3411
2688,0009281,262144,0,262144,0
2689,0017207,262144,0,0,262144
2690,0009282,262144,0,262144,0
2691,0009296,262144,0,262144,0
2692,0017386,262144,230763,11543,19838
2693,0009300,262144,0,262144,0
2694,0009302,262144,0,262144,0
2695,0011684,262144,230759,27522,3863
2696,0009304,262144,0,262144,0
2697,0017216,262144,0,0,262144
2698,0009305,262144,0,262144,0
2699,0009308,262144,0,262144,0
2700,0050076,262144,230756,30389,999
2701,0009318,262144,0,262144,0
2702,0009320,262144,0,262144,0
2703,0009324,262144,0,262144,0
2704,0053676,262144,230754,31390,0
2705,0009326,262144,0,262144,0
2706,0017217,262144,0,0,262144
2707,0009327,262144,0,262144,0
2708,0009328,262144,0,262144,0
2709,0056713,262144,230733,31411,0
2710,0009329,262144,0,262144,0
2711,0009332,262144,0,262144,0
2712,0009342,262144,0,262144,0
2713,0017774,262144,230705,0,31439
2714,0009344,262144,0,262144,0
2715,0017218,262144,0,0,262144
2716,0009348,262144,0,262144,0
2717,0009350,262144,0,262144,0
2718,0003723,262144,230694,31450,0
2719,0009351,262144,0,262144,0
2720,0009352,262144,0,262144,0
2721,0009356,262144,0,262144,0
2722,0056476,262144,230686,31458,0
2723,0017219,262144,0,0,262144
2724,0009368,262144,0,262144,0
2725,0009372,262144,0,262144,0
2726,0009373,262144,0,262144,0
2727,0034703,262144,230681,31463,0
2728,0009374,262144,0,262144,0
2729,0009375,262144,0,262144,0
2730,0017220,262144,0,0,262144
2731,0028538,262144,230667,30799,678
2732,0009376,262144,0,262144,0
2733,0009380,262144,0,262144,0
2734,0009390,262144,0,262144,0
2735,0012706,262144,230663,30845,636
2736,0009392,262144,0,262144,0
2737,0009396,262144,0,262144,0
2738,0017221,262144,0,0,262144
2739,0009397,262144,0,262144,0
2740,0045169,262144,230657,23108,8379
2741,0009398,262144,0,262144,0
2742,0009399,262144,0,262144,0
2743,0009404,262144,0,262144,0
2744,0036150,262144,230648,31496,0
2745,0009734,262144,0,262144,0
2746,0009744,262144,0,262144,0
2747,0017222,262144,0,0,262144
2748,0009745,262144,0,262144,0
2749,0032612,262144,230639,31485,20
2750,0009746,262144,0,262144,0
2751,0009758,262144,0,262144,0
2752,0010180,262144,0,262144,0
2753,0052253,262144,230632,16522,14990
2754,0010219,262144,0,262144,0
2755,0017223,262144,0,0,262144
2756,0010238,262144,0,262144,0
2757,0010241,262144,0,262144,0
2758,0044360,262144,230604,31540,0
2759,0010402,262144,0,262144,0
2760,0010443,262144,0,262144,0
2761,0010371,262144,230591,29822,1731
2762,0010461,262144,0,262144,0
2763,0010469,262144,0,262144,0
2764,0017224,262144,0,0,262144
2765,0010483,262144,0,262144,0
2766,0024402,262144,230590,31004,550
2767,0010491,262144,0,262144,0
2768,0010525,262144,0,262144,0
2769,0010906,262144,0,262144,0
2770,0024511,262144,230590,31004,550
2771,0011264,262144,0,262144,0
2772,0017225,262144,0,0,262144
2773,0011278,262144,0,262144,0
2774,0011475,262144,0,262144,0
2775,0041113,262144,230587,31479,78
2776,0011511,262144,0,262144,0
2777,0011666,262144,0,262144,0
2778,0011667,262144,0,262144,0
2779,0050891,262144,230587,31557,0
2780,0017268,262144,0,0,262144
2781,0011704,262144,0,262144,0
2782,0011722,262144,0,262144,0
2783,0011741,262144,0,262144,0
2784,0040455,262144,230561,31583,0
2785,0011760,262144,0,262144,0
2786,0011846,262144,0,262144,0
2787,0017269,262144,0,0,262144
2788,0011848,262144,0,262144,0
2789,0040873,262144,230561,31583,0
2790,0011881,262144,0,262144,0
2791,0011884,262144,0,262144,0
2792,0033699,262144,230550,21683,9911
2793,0011897,262144,0,262144,0
2794,0011898,262144,0,262144,0
2795,0011919,262144,0,262144,0
2796,0017270,262144,0,0,262144
2797,0031863,262144,230546,30538,1060
2798,0011921,262144,0,262144,0
2799,0011946,262144,0,262144,0
2800,0011980,262144,0,262144,0
2801,0045503,262144,230544,13792,17808
2802,0011985,262144,0,262144,0
2803,0012005,262144,0,262144,0
2804,0012020,262144,0,262144,0
2805,0017271,262144,0,0,262144
2806,0024016,262144,230535,20013,11596
2807,0012036,262144,0,262144,0
2808,0012051,262144,0,262144,0
2809,0012068,262144,0,262144,0
2810,0034619,262144,230532,29845,1767
2811,0012154,262144,0,262144,0
2812,0012272,262144,0,262144,0
2813,0017272,262144,0,0,262144
2814,0012290,262144,0,262144,0
2815,0012803,262144,230500,30266,1378
2816,0012291,262144,0,262144,0
2817,0012415,262144,0,262144,0
2818,0012436,262144,0,262144,0
2819,0037443,262144,230484,0,31660
2820,0012570,262144,0,262144,0
2821,0012661,262144,0,262144,0
2822,0017273,262144,0,0,262144
2823,0012676,262144,0,262144,0
2824,0016985,262144,230475,0,31669
2825,0012711,262144,0,262144,0
2826,0012712,262144,0,262144,0
2827,0012714,262144,0,262144,0
2828,0033550,262144,230463,31611,70
2829,0012715,262144,0,262144,0
2830,0012970,262144,0,262144,0
2831,0017275,262144,0,0,262144
2832,0013038,262144,0,262144,0
2833,0039667,262144,230462,16498,15184
2834,0013218,262144,0,262144,0
2835,0013219,262144,0,262144,0
2836,0060714,262144,230439,31705,0
2837,0013220,262144,0,262144,0
2838,0013221,262144,0,262144,0
2839,0013226,262144,0,262144,0
2840,0017276,262144,0,0,262144
2841,0015866,262144,230427,21473,10244
2842,0013227,262144,0,262144,0
2843,0013241,262144,0,262144,0
2844,0013242,262144,0,262144,0
2845,0041830,262144,230421,19220,12503
2846,0013247,262144,0,262144,0
2847,0013248,262144,0,262144,0
2848,0017277,262144,0,0,262144
2849,0013268,262144,0,262144,0
2850,0019918,262144,230380,31185,579
2851,0013269,262144,0,262144,0
2852,0013282,262144,0,262144,0
2853,0013311,262144,0,262144,0
2854,0002492,262144,230377,31767,0
2855,0013318,262144,0,262144,0
2856,0013337,262144,0,262144,0
2857,0017301,262144,0,0,262144
2858,0013355,262144,0,262144,0
2859,0028363,262144,230377,31767,0
2860,0013358,262144,0,262144,0
2861,0013407,262144,0,262144,0
2862,0013414,262144,0,262144,0
2863,0033121,262144,230358,30212,1574
2864,0013415,262144,0,262144,0
2865,0017302,262144,0,0,262144
2866,0013421,262144,0,262144,0
2867,0013437,262144,0,262144,0
2868,0061147,262144,230342,31802,0
2869,0013450,262144,0,262144,0
2870,0013482,262144,0,262144,0
2871,0018633,262144,230337,31807,0
2872,0013496,262144,0,262144,0
2873,0017303,262144,0,0,262144
2874,0013502,262144,0,262144,0
2875,0013596,262144,0,262144,0
2876,0033892,262144,230265,31021,858
2877,0013597,262144,0,262144,0
2878,0013598,262144,0,262144,0
2879,0013599,262144,0,262144,0
2880,0032141,262144,230250,31343,551
2881,0017304,262144,0,0,262144
2882,0013604,262144,0,262144,0
2883,0013605,262144,0,262144,0
2884,0013619,262144,0,262144,0
2885,0040019,262144,230228,31916,0
2886,0013620,262144,0,262144,0
2887,0013625,262144,0,262144,0
2888,0013626,262144,0,262144,0
2889,0017305,262144,0,0,262144
2890,0011651,262144,230213,31881,50
2891,0013635,262144,0,262144,0
2892,0013646,262144,0,262144,0
2893,0013647,262144,0,262144,0
2894,0039679,262144,230202,31323,619
2895,0013660,262144,0,262144,0
2896,0013667,262144,0,262144,0
2897,0017307,262144,0,0,262144
2898,0050277,262144,230190,31954,0
2899,0013689,262144,0,262144,0
2900,0013696,262144,0,262144,0
2901,0013715,262144,0,262144,0
2902,0050550,262144,230190,31954,0
2903,0013717,262144,0,262144,0
2904,0013729,262144,0,262144,0
2905,0017308,262144,0,0,262144
2906,0013733,262144,0,262144,0
2907,0017805,262144,230172,0,31972
2908,0013736,262144,0,262144,0
2909,0013778,262144,0,262144,0
2910,0013779,262144,0,262144,0
2911,0026305,262144,230168,30283,1693
2912,0013781,262144,0,262144,0
2913,0013782,262144,0,262144,0
2914,0017309,262144,0,0,262144
2915,0013783,262144,0,262144,0
2916,0019834,262144,230152,201,31791
2917,0013785,262144,0,262144,0
2918,0013792,262144,0,262144,0
2919,0013793,262144,0,262144,0
2920,0032597,262144,230144,31908,92
2921,0013799,262144,0,262144,0
2922,0013815,262144,0,262144,0
2923,0017334,262144,0,0,262144
2924,0013824,262144,0,262144,0
2925,0050038,262144,230126,29932,2086
2926,0013860,262144,0,262144,0
2927,0013874,262144,0,262144,0
2928,0014113,262144,0,262144,0
2929,0012381,262144,230123,30676,1345
2930,0014118,262144,0,262144,0
2931,0017335,262144,0,0,262144
2932,0014119,262144,0,262144,0
2933,0057129,262144,230117,32027,0
2934,0014139,262144,0,262144,0
2935,0014160,262144,0,262144,0
2936,0014174,262144,0,262144,0
2937,0027109,262144,230114,0,32030
2938,0014181,262144,0,262144,0
2939,0014210,262144,0,262144,0
2940,0017336,262144,0,0,262144
2941,0014229,262144,0,262144,0
2942,0035362,262144,230101,32043,0
2943,0014231,262144,0,262144,0
2944,0014243,262144,0,262144,0
2945,0014247,262144,0,262144,0
2946,0002595,262144,230085,22763,9296
2947,0014250,262144,0,262144,0
2948,0014296,262144,0,262144,0
2949,0017337,262144,0,0,262144
2950,0014306,262144,0,262144,0
2951,0032409,262144,230081,31500,563
2952,0014307,262144,0,262144,0
2953,0014329,262144,0,262144,0
2954,0014338,262144,0,262144,0
2955,0002619,262144,230076,32068,0
2956,0014374,262144,0,262144,0
2957,0017339,262144,0,0,262144
2958,0014388,262144,0,262144,0
2959,0014398,262144,0,262144,0
2960,0002627,262144,230076,32068,0
2961,0014505,262144,0,262144,0
2962,0014561,262144,0,262144,0
2963,0014673,262144,0,262144,0
2964,0026490,262144,230054,32090,0
2965,0017340,262144,0,0,262144
2966,0014674,262144,0,262144,0
2967,0014675,262144,0,262144,0
2968,0026523,262144,230054,32090,0
2969,0014677,262144,0,262144,0
2970,0014679,262144,0,262144,0
2971,0014683,262144,0,262144,0
2972,0032539,262144,230047,32097,0
2973,0014694,262144,0,262144,0
2974,0017341,262144,0,0,262144
2975,0014706,262144,0,262144,0
2976,0014726,262144,0,262144,0
2977,0007057,262144,230035,8825,23284
2978,0014743,262144,0,262144,0
2979,0014759,262144,0,262144,0
2980,0014760,262144,0,262144,0
2981,0007159,262144,230035,8825,23284
2982,0014778,262144,0,262144,0
2983,0017364,262144,0,0,262144
2984,0014780,262144,0,262144,0
2985,0014787,262144,0,262144,0
2986,0028278,262144,230025,25065,7054
2987,0014802,262144,0,262144,0
2988,0014805,262144,0,262144,0
2989,0014806,262144,0,262144,0
2990,0039299,262144,229992,32152,0
2991,0017365,262144,0,0,262144
2992,0014820,262144,0,262144,0
2993,0014821,262144,0,262144,0
2994,0014826,262144,0,262144,0
2995,0061216,262144,229984,32160,0
2996,0014828,262144,0,262144,0
2997,0014839,262144,0,262144,0
2998,0014847,262144,0,262144,0
2999,0045112,262144,229968,32176,0
3000,0017366,262144,0,0,262144
3001,0014858,262144,0,262144,0
3002,0014866,262144,0,262144,0
3003,0032177,262144,229963,31814,367
3004,0014869,262144,0,262144,0
3005,0014874,262144,0,262144,0
3006,0014886,262144,0,262144,0
3007,0017367,262144,0,0,262144
3008,0009965,262144,229957,32187,0
3009,0014895,262144,0,262144,0
3010,0014904,262144,0,262144,0
3011,0014905,262144,0,262144,0
3012,0032812,262144,229954,29123,3067
3013,0014906,262144,0,262144,0
3014,0014907,262144,0,262144,0
3015,0017369,262144,0,0,262144
3016,0014914,262144,0,262144,0
3017,0055314,262144,229940,22183,10021
3018,0014916,262144,0,262144,0
3019,0014925,262144,0,262144,0
3020,0014926,262144,0,262144,0
3021,0055366,262144,229940,22183,10021
3022,0014927,262144,0,262144,0
3023,0014929,262144,0,262144,0
3024,0017370,262144,0,0,262144
3025,0014962,262144,0,262144,0
3026,0055417,262144,229940,22366,9838
3027,0014963,262144,0,262144,0
3028,0014964,262144,0,262144,0
3029,0014991,262144,0,262144,0
3030,0050211,262144,229938,32081,125
3031,0015026,262144,0,262144,0
3032,0017371,262144,0,0,262144
3033,0015041,262144,0,262144,0
3034,0031598,262144,229932,32212,0
3035,0015059,262144,0,262144,0
3036,0015080,262144,0,262144,0
3037,0015090,262144,0,262144,0
3038,0005017,262144,229918,31286,940
3039,0015117,262144,0,262144,0
3040,0015136,262144,0,262144,0
3041,0017392,262144,0,0,262144
3042,0015152,262144,0,262144,0
3043,0052313,262144,229911,24931,7302
3044,0015173,262144,0,262144,0
3045,0015174,262144,0,262144,0
3046,0015192,262144,0,262144,0
3047,0007086,262144,229883,32261,0
3048,0015241,262144,0,262144,0
3049,0017393,262144,0,0,262144
3050,0015258,262144,0,262144,0
3051,0015266,262144,0,262144,0
3052,0007188,262144,229883,32261,0
3053,0015277,262144,0,262144,0
3054,0015292,262144,0,262144,0
3055,0015301,262144,0,262144,0
3056,0041643,262144,229882,31288,974
3057,0017394,262144,0,0,262144
3058,0015316,262144,0,262144,0
3059,0015399,262144,0,262144,0
3060,0061071,262144,229867,32277,0
3061,0015418,262144,0,262144,0
3062,0015427,262144,0,262144,0
3063,0015530,262144,0,262144,0
3064,0035452,262144,229855,32289,0
3065,0017396,262144,0,0,262144
3066,0015531,262144,0,262144,0
3067,0015539,262144,0,262144,0
3068,0015543,262144,0,262144,0
3069,0030879,262144,229843,32301,0
3070,0015544,262144,0,262144,0
3071,0015559,262144,0,262144,0
3072,0015563,262144,0,262144,0
3073,0017397,262144,0,0,262144
3074,0032077,262144,229840,0,32304
3075,0015654,262144,0,262144,0
3076,0015655,262144,0,262144,0
3077,0015662,262144,0,262144,0
3078,0012564,262144,229838,31929,377
3079,0015663,262144,0,262144,0
3080,0015671,262144,0,262144,0
3081,0015672,262144,0,262144,0
3082,0017398,262144,0,0,262144
3083,0051660,262144,229832,29920,2392
3084,0015678,262144,0,262144,0
3085,0015680,262144,0,262144,0
3086,0015681,262144,0,262144,0
3087,0051802,262144,229832,30306,2006
3088,0015687,262144,0,262144,0
3089,0015690,262144,0,262144,0
3090,0017418,262144,0,0,262144
3091,0015709,262144,0,262144,0
3092,0015644,262144,229831,32149,164
3093,0015711,262144,0,262144,0
3094,0015713,262144,0,262144,0
3095,0053392,262144,229806,32092,246
3096,0015719,262144,0,262144,0
3097,0015720,262144,0,262144,0
3098,0017419,262144,0,0,262144
3099,0015728,262144,0,262144,0
3100,0060718,262144,229805,32339,0
3101,0015731,262144,0,262144,0
3102,0015734,262144,0,262144,0
3103,0015740,262144,0,262144,0
3104,0034227,262144,229794,31121,1229
3105,0015747,262144,0,262144,0
3106,0017420,262144,0,0,262144
3107,0015748,262144,0,262144,0
3108,0015757,262144,0,262144,0
3109,0043124,262144,229794,31685,665
3110,0015774,262144,0,262144,0
3111,0015779,262144,0,262144,0
3112,0015780,262144,0,262144,0
3113,0019171,262144,229749,31986,409
3114,0015786,262144,0,262144,0
3115,0017421,262144,0,0,262144
3116,0015793,262144,0,262144,0
3117,0015814,262144,0,262144,0
3118,0019291,262144,229749,31986,409
3119,0015890,262144,0,262144,0
3120,0015892,262144,0,262144,0
3121,0033793,262144,229748,31888,508
3122,0015908,262144,0,262144,0
3123,0017423,262144,0,0,262144
3124,0015996,262144,0,262144,0
3125,0016010,262144,0,262144,0
3126,0033854,262144,229748,31947,449
3127,0016052,262144,0,262144,0
3128,0016066,262144,0,262144,0
3129,0016074,262144,0,262144,0
3130,0016204,262144,229743,32401,0
3131,0017424,262144,0,0,262144
3132,0016307,262144,0,262144,0
3133,0016316,262144,0,262144,0
3134,0016419,262144,0,262144,0
3135,0016237,262144,229743,32401,0
3136,0016424,262144,0,262144,0
3137,0016474,262144,0,262144,0
3138,0017425,262144,0,0,262144
3139,0016480,262144,0,262144,0
3140,0040157,262144,229742,32402,0
3141,0016487,262144,0,262144,0
3142,0016496,262144,0,262144,0
3143,0016599,262144,0,262144,0
3144,0040575,262144,229742,32402,0
3145,0016604,262144,0,262144,0
3146,0017844,262144,0,262144,0
3147,0017446,262144,0,0,262144
3148,0045718,262144,229733,32411,0
3149,0018022,262144,0,262144,0
3150,0018034,262144,0,262144,0
3151,0018132,262144,0,262144,0
3152,0005663,262144,229720,25773,6651
3153,0019068,262144,0,262144,0
3154,0019092,262144,0,262144,0
3155,0017447,262144,0,0,262144
3156,0019093,262144,0,262144,0
3157,0045199,262144,229708,32354,82
3158,0019121,262144,0,262144,0
3159,0019128,262144,0,262144,0
3160,0019129,262144,0,262144,0
3161,0045285,262144,229708,32354,82
3162,0019130,262144,0,262144,0
3163,0017448,262144,0,0,262144
3164,0019131,262144,0,262144,0
3165,0019132,262144,0,262144,0
3166,0005661,262144,229702,29515,2927
3167,0019133,262144,0,262144,0
3168,0019142,262144,0,262144,0
3169,0019143,262144,0,262144,0
3170,0033384,262144,229701,32443,0
3171,0019144,262144,0,262144,0
3172,0017449,262144,0,0,262144
3173,0019145,262144,0,262144,0
3174,0019154,262144,0,262144,0
3175,0044436,262144,229696,29915,2533
3176,0019155,262144,0,262144,0
3177,0019157,262144,0,262144,0
3178,0034577,262144,229684,27144,5316
3179,0019178,262144,0,262144,0
3180,0017451,262144,0,0,262144
3181,0019188,262144,0,262144,0
3182,0019212,262144,0,262144,0
3183,0019869,262144,229681,382,32081
3184,0019213,262144,0,262144,0
3185,0019241,262144,0,262144,0
3186,0019248,262144,0,262144,0
3187,0044918,262144,229647,32497,0
3188,0019249,262144,0,262144,0
3189,0017474,262144,0,0,262144
3190,0019250,262144,0,262144,0
3191,0019251,262144,0,262144,0
3192,0001535,262144,229631,32350,163
3193,0019252,262144,0,262144,0
3194,0019253,262144,0,262144,0
3195,0019262,262144,0,262144,0
3196,0032211,262144,229631,32513,0
3197,0017475,262144,0,0,262144
3198,0019263,262144,0,262144,0
3199,0019264,262144,0,262144,0
3200,0019265,262144,0,262144,0
3201,0056694,262144,229629,32515,0
3202,0019274,262144,0,262144,0
3203,0019275,262144,0,262144,0
3204,0017476,262144,0,0,262144
3205,0019277,262144,0,262144,0
3206,0044687,262144,229624,0,32520
3207,0019298,262144,0,262144,0
3208,0019309,262144,0,262144,0
3209,0005412,262144,229616,32528,0
3210,0019331,262144,0,262144,0
3211,0019335,262144,0,262144,0
3212,0019343,262144,0,262144,0
3213,0005536,262144,229616,32528,0
3214,0017478,262144,0,0,262144
3215,0019393,262144,0,262144,0
3216,0019429,262144,0,262144,0
3217,0019451,262144,0,262144,0
3218,0056030,262144,229583,29293,3268
3219,0019455,262144,0,262144,0
3220,0019462,262144,0,262144,0
3221,0019463,262144,0,262144,0
3222,0017508,262144,0,0,262144
3223,0027558,262144,229581,0,32563
3224,0019513,262144,0,262144,0
3225,0019769,262144,0,262144,0
3226,0019957,262144,0,262144,0
3227,0045479,262144,229576,32568,0
3228,0019959,262144,0,262144,0
3229,0019966,262144,0,262144,0
3230,0019970,262144,0,262144,0
3231,0017509,262144,0,0,262144
3232,0031888,262144,229570,32574,0
3233,0019977,262144,0,262144,0
3234,0019979,262144,0,262144,0
3235,0019988,262144,0,262144,0
3236,0049973,262144,229557,31546,1041
3237,0019989,262144,0,262144,0
3238,0019990,262144,0,262144,0
3239,0017510,262144,0,0,262144
3240,0009451,262144,229550,30932,1662
3241,0019991,262144,0,262144,0
3242,0020055,262144,0,262144,0
3243,0020066,262144,0,262144,0
3244,0009590,262144,229550,32488,106
3245,0020088,262144,0,262144,0
3246,0020121,262144,0,262144,0
3247,0017512,262144,0,0,262144
3248,0020137,262144,0,262144,0
3249,0001515,262144,229545,31374,1225
3250,0020271,262144,0,262144,0
3251,0020307,262144,0,262144,0
3252,0020308,262144,0,262144,0
3253,0036017,262144,229533,32611,0
3254,0020309,262144,0,262144,0
3255,0020310,262144,0,262144,0
3256,0017513,262144,0,0,262144
3257,0020325,262144,0,262144,0
3258,0016095,262144,229528,32083,533
3259,0020326,262144,0,262144,0
3260,0020327,262144,0,262144,0
3261,0020328,262144,0,262144,0
3262,0016168,262144,229528,32083,533
3263,0020329,262144,0,262144,0
3264,0017514,262144,0,0,262144
3265,0020334,262144,0,262144,0
3266,0020342,262144,0,262144,0
3267,0041788,262144,229521,12571,20052
3268,0020343,262144,0,262144,0
3269,0020345,262144,0,262144,0
3270,0057283,262144,229492,32652,0
3271,0020355,262144,0,262144,0
3272,0017536,262144,0,0,262144
3273,0020356,262144,0,262144,0
3274,0020357,262144,0,262144,0
3275,0060773,262144,229482,32662,0
3276,0020358,262144,0,262144,0
3277,0020361,262144,0,262144,0
3278,0020366,262144,0,262144,0
3279,0036786,262144,229473,32671,0
3280,0020374,262144,0,262144,0
3281,0017537,262144,0,0,262144
3282,0020375,262144,0,262144,0
3283,0020376,262144,0,262144,0
3284,0052090,262144,229459,32685,0
3285,0020377,262144,0,262144,0
3286,0020381,262144,0,262144,0
3287,0020382,262144,0,262144,0
3288,0014048,262144,229430,31466,1248
3289,0017538,262144,0,0,262144
