rank,sample_id,total_pixels,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10
3963,0139407,65536,65536,0,0,0,0,0,0,0,0,0,0
3964,0126433,65536,233,0,64760,24,511,8,0,0,0,0,0
3965,0093826,65536,959,62883,369,1325,0,0,0,0,0,0,0
3966,0030582,65536,782,0,1439,62763,552,0,0,0,0,0,0
3967,0139417,65536,65536,0,0,0,0,0,0,0,0,0,0
3968,0075791,65536,0,737,64759,40,0,0,0,0,0,0,0
3969,0174092,65536,1974,0,44,0,63466,52,0,0,0,0,0
3970,0139418,65536,65536,0,0,0,0,0,0,0,0,0,0
3971,0008359,65536,0,0,0,0,0,0,0,65536,0,0,0
3972,0087232,65536,0,0,2774,62762,0,0,0,0,0,0,0
3973,0162528,65536,4,62882,106,0,0,2544,0,0,0,0,0
3974,0078260,65536,0,0,64757,779,0,0,0,0,0,0,0
3975,0139436,65536,65536,0,0,0,0,0,0,0,0,0,0
3976,0043954,65536,0,74,2557,62761,128,16,0,0,0,0,0
3977,0139451,65536,65536,0,0,0,0,0,0,0,0,0,0
3978,0066501,65536,0,143,64756,637,0,0,0,0,0,0,0
3979,0008360,65536,0,0,0,0,0,0,0,65536,0,0,0
3980,0139460,65536,65536,0,0,0,0,0,0,0,0,0,0
3981,0094360,65536,1112,62870,1554,0,0,0,0,0,0,0,0
3982,0037165,65536,318,348,2032,62760,62,0,0,0,16,0,0
3983,0085709,65536,0,743,64755,38,0,0,0,0,0,0,0
3984,0144131,65536,65536,0,0,0,0,0,0,0,0,0,0
3985,0046584,65536,8,774,64754,0,0,0,0,0,0,0,0
3986,0106057,65536,392,873,1514,62757,0,0,0,0,0,0,0
3987,0145107,65536,65536,0,0,0,0,0,0,0,0,0,0
3988,0174074,65536,2057,0,0,0,63459,20,0,0,0,0,0
3989,0008361,65536,0,0,0,0,0,0,0,65536,0,0,0
3990,0162515,65536,32,62869,26,0,0,2609,0,0,0,0,0
3991,0078239,65536,0,0,64751,24,0,761,0,0,0,0,0
3992,0145126,65536,65536,0,0,0,0,0,0,0,0,0,0
3993,0063705,65536,124,1814,743,62755,92,8,0,0,0,0,0
3994,0117979,65536,0,0,0,0,0,65536,0,0,0,0,0
3995,0145145,65536,65536,0,0,0,0,0,0,0,0,0,0
3996,0045513,65536,328,461,64747,0,0,0,0,0,0,0,0
3997,0085089,65536,30,507,2223,62750,26,0,0,0,0,0,0
3998,0145146,65536,65536,0,0,0,0,0,0,0,0,0,0
3999,0079051,65536,1816,62864,828,0,0,28,0,0,0,0,0
4000,0008362,65536,0,0,0,0,0,0,0,65536,0,0,0
4001,0171630,65536,0,133,64746,0,288,369,0,0,0,0,0
4002,0145196,65536,65536,0,0,0,0,0,0,0,0,0,0
4003,0090441,65536,170,330,2287,62749,0,0,0,0,0,0,0
4004,0046591,65536,24,767,64745,0,0,0,0,0,0,0,0
4005,0145222,65536,65536,0,0,0,0,0,0,0,0,0,0
4006,0180810,65536,180,659,1852,62746,99,0,0,0,0,0,0
4007,0093834,65536,0,62859,2149,528,0,0,0,0,0,0,0
4008,0137501,65536,1238,0,435,0,63454,409,0,0,0,0,0
4009,0008363,65536,0,0,0,0,0,0,0,65536,0,0,0
4010,0145240,65536,65536,0,0,0,0,0,0,0,0,0,0
4011,0123085,65536,0,0,64745,0,0,791,0,0,0,0,0
4012,0145258,65536,65536,0,0,0,0,0,0,0,0,0,0
4013,0090480,65536,4,2013,774,62745,0,0,0,0,0,0,0
4014,0046226,65536,0,0,64744,792,0,0,0,0,0,0,0
4015,0145259,65536,65536,0,0,0,0,0,0,0,0,0,0
4016,0081121,65536,1855,62852,829,0,0,0,0,0,0,0,0
4017,0105757,65536,0,0,2527,62743,68,198,0,0,0,0,0
4018,0177482,65536,793,0,64743,0,0,0,0,0,0,0,0
4019,0008374,65536,0,0,0,0,0,0,0,65536,0,0,0
4020,0145260,65536,65536,0,0,0,0,0,0,0,0,0,0
4021,0166256,65536,730,20,64742,0,44,0,0,0,0,0,0
4022,0106162,65536,2789,0,4,62743,0,0,0,0,0,0,0
4023,0145320,65536,65536,0,0,0,0,0,0,0,0,0,0
4024,0081085,65536,2687,62849,0,0,0,0,0,0,0,0,0
4025,0084995,65536,0,797,64739,0,0,0,0,0,0,0,0
4026,0145350,65536,65536,0,0,0,0,0,0,0,0,0,0
4027,0005785,65536,1756,0,990,62733,57,0,0,0,0,0,0
4028,0008375,65536,0,0,0,0,0,0,0,65536,0,0,0
4029,0141239,65536,872,4,570,0,63446,644,0,0,0,0,0
4030,0145368,65536,65536,0,0,0,0,0,0,0,0,0,0
4031,0107995,65536,12,592,240,0,0,0,0,304,64388,0,0
4032,0123992,65536,44,0,64739,160,519,74,0,0,0,0,0
4033,0022600,65536,1756,0,990,62733,57,0,0,0,0,0,0
4034,0145369,65536,65536,0,0,0,0,0,0,0,0,0,0
4035,0078797,65536,1573,62843,1102,0,0,18,0,0,0,0,0
4036,0156109,65536,797,0,64739,0,0,0,0,0,0,0,0
4037,0145386,65536,65536,0,0,0,0,0,0,0,0,0,0
4038,0008376,65536,0,0,0,0,0,0,0,65536,0,0,0
4039,0093675,65536,20,80,2450,62732,182,72,0,0,0,0,0
4040,0125929,65536,0,46,64735,330,409,16,0,0,0,0,0
4041,0145387,65536,65536,0,0,0,0,0,0,0,0,0,0
4042,0110989,65536,0,62841,2695,0,0,0,0,0,0,0,0
4043,0081662,65536,692,686,1431,62727,0,0,0,0,0,0,0
4044,0145388,65536,65536,0,0,0,0,0,0,0,0,0,0
4045,0046413,65536,0,802,64734,0,0,0,0,0,0,0,0
4046,0008377,65536,0,0,0,0,0,0,0,65536,0,0,0
4047,0145404,65536,65536,0,0,0,0,0,0,0,0,0,0
4048,0090309,65536,0,194,2598,62724,20,0,0,0,0,0,0
4049,0173842,65536,1847,0,88,105,63444,52,0,0,0,0,0
4050,0122537,65536,136,44,64732,0,568,56,0,0,0,0,0
4051,0093911,65536,2236,62838,462,0,0,0,0,0,0,0,0
4052,0145405,65536,65536,0,0,0,0,0,0,0,0,0,0
4053,0174665,65536,2224,0,530,62722,46,14,0,0,0,0,0
4054,0161465,65536,79,0,64731,4,722,0,0,0,0,0,0
4055,0145406,65536,65536,0,0,0,0,0,0,0,0,0,0
4056,0008378,65536,0,0,0,0,0,0,0,65536,0,0,0
4057,0122550,65536,20,80,64725,114,316,281,0,0,0,0,0
4058,0096710,65536,56,715,1426,62714,0,0,0,0,625,0,0
4059,0145424,65536,65536,0,0,0,0,0,0,0,0,0,0
4060,0076187,65536,886,62824,561,1253,12,0,0,0,0,0,0
4061,0117980,65536,0,0,0,0,0,65536,0,0,0,0,0
4062,0145902,65536,65536,0,0,0,0,0,0,0,0,0,0
4063,0171250,65536,324,103,64724,182,203,0,0,0,0,0,0
4064,0037075,65536,126,1072,1628,62710,0,0,0,0,0,0,0
4065,0140393,65536,0,0,0,0,0,0,0,39,444,65053,0
4066,0145922,65536,65536,0,0,0,0,0,0,0,0,0,0
4067,0008379,65536,0,0,0,0,0,0,0,65536,0,0,0
4068,0106204,65536,0,233,64719,584,0,0,0,0,0,0,0
4069,0079094,65536,888,62824,1776,0,0,48,0,0,0,0,0
4070,0105510,65536,0,1127,1693,62708,0,8,0,0,0,0,0
4071,0146471,65536,65536,0,0,0,0,0,0,0,0,0,0
4072,0141223,65536,666,0,437,0,63443,990,0,0,0,0,0
4073,0156513,65536,793,0,64719,0,0,0,0,0,24,0,0
4074,0146547,65536,65536,0,0,0,0,0,0,0,0,0,0
4075,0038611,65536,0,104,2192,62707,96,437,0,0,0,0,0
4076,0008380,65536,0,0,0,0,0,0,0,65536,0,0,0
4077,0146726,65536,65536,0,0,0,0,0,0,0,0,0,0
4078,0126413,65536,701,0,64717,102,16,0,0,0,0,0,0
4079,0076091,65536,0,62818,1646,1034,0,38,0,0,0,0,0
4080,0060160,65536,8,1274,1465,62707,82,0,0,0,0,0,0
4081,0146744,65536,65536,0,0,0,0,0,0,0,0,0,0
4082,0164258,65536,803,0,64714,0,19,0,0,0,0,0,0
4083,0147159,65536,65536,0,0,0,0,0,0,0,0,0,0
4084,0042066,65536,0,497,2332,62703,4,0,0,0,0,0,0
4085,0045246,65536,823,0,64713,0,0,0,0,0,0,0,0
4086,0008381,65536,0,0,0,0,0,0,0,65536,0,0,0
4087,0085328,65536,2722,62810,4,0,0,0,0,0,0,0,0
4088,0147160,65536,65536,0,0,0,0,0,0,0,0,0,0
4089,0141264,65536,1174,0,195,22,63441,704,0,0,0,0,0
4090,0087408,65536,606,1435,251,62695,149,0,0,328,72,0,0
4091,0084975,65536,0,16,64713,807,0,0,0,0,0,0,0
4092,0147178,65536,65536,0,0,0,0,0,0,0,0,0,0
4093,0147198,65536,65536,0,0,0,0,0,0,0,0,0,0
4094,0181036,65536,152,674,64710,0,0,0,0,0,0,0,0
4095,0090665,65536,14,409,2239,62693,181,0,0,0,0,0,0
4096,0078854,65536,2689,62801,46,0,0,0,0,0,0,0,0
4097,0008382,65536,0,0,0,0,0,0,0,65536,0,0,0
4098,0147217,65536,65536,0,0,0,0,0,0,0,0,0,0
4099,0100984,65536,266,64,64709,58,118,321,0,0,0,0,0
4100,0038556,65536,0,80,2589,62686,129,52,0,0,0,0,0
4101,0147236,65536,65536,0,0,0,0,0,0,0,0,0,0
4102,0046390,65536,0,800,64708,28,0,0,0,0,0,0,0
4103,0078967,65536,40,62796,2676,0,0,24,0,0,0,0,0
4104,0147289,65536,65536,0,0,0,0,0,0,0,0,0,0
4105,0008383,65536,0,0,0,0,0,0,0,65536,0,0,0
4106,0105594,65536,10,1456,1254,62684,132,0,0,0,0,0,0
4107,0156263,65536,462,0,64708,0,366,0,0,0,0,0,0
4108,0147326,65536,65536,0,0,0,0,0,0,0,0,0,0
4109,0051851,65536,1598,0,330,34,63440,134,0,0,0,0,0
4110,0127664,65536,765,0,2036,62681,54,0,0,0,0,0,0
4111,0147618,65536,65536,0,0,0,0,0,0,0,0,0,0
4112,0122317,65536,496,334,64706,0,0,0,0,0,0,0,0
4113,0081146,65536,950,62795,1791,0,0,0,0,0,0,0,0
4114,0008393,65536,0,0,0,0,0,0,0,65536,0,0,0
4115,0147619,65536,65536,0,0,0,0,0,0,0,0,0,0
4116,0014183,65536,1109,0,1454,62677,296,0,0,0,0,0,0
4117,0078102,65536,0,0,64705,831,0,0,0,0,0,0,0
4118,0147754,65536,65536,0,0,0,0,0,0,0,0,0,0
4119,0073738,65536,836,0,354,0,0,20,0,0,64326,0,0
4120,0030998,65536,1109,0,1454,62677,296,0,0,0,0,0,0
4121,0093861,65536,1218,62795,1042,387,0,94,0,0,0,0,0
4122,0166120,65536,831,0,64705,0,0,0,0,0,0,0,0
4123,0147788,65536,65536,0,0,0,0,0,0,0,0,0,0
4124,0008394,65536,0,0,0,0,0,0,0,65536,0,0,0
4125,0090499,65536,0,1642,1220,62674,0,0,0,0,0,0,0
4126,0147802,65536,65536,0,0,0,0,0,0,0,0,0,0
4127,0046389,65536,0,825,64702,9,0,0,0,0,0,0,0
4128,0117981,65536,0,0,0,0,0,65536,0,0,0,0,0
4129,0147803,65536,65536,0,0,0,0,0,0,0,0,0,0
4130,0156986,65536,2044,14,10,0,63436,32,0,0,0,0,0
4131,0162049,65536,1295,62783,0,0,107,1351,0,0,0,0,0
4132,0111536,65536,216,556,64696,68,0,0,0,0,0,0,0
4133,0079151,65536,77,124,2072,62672,591,0,0,0,0,0,0
4134,0147804,65536,65536,0,0,0,0,0,0,0,0,0,0
4135,0008395,65536,0,0,0,0,0,0,0,65536,0,0,0
4136,0130093,65536,0,0,64696,656,184,0,0,0,0,0,0
4137,0038609,65536,0,0,2646,62660,140,90,0,0,0,0,0
4138,0147805,65536,65536,0,0,0,0,0,0,0,0,0,0
4139,0080533,65536,1971,62778,569,218,0,0,0,0,0,0,0
4140,0122759,65536,474,20,64695,0,331,16,0,0,0,0,0
4141,0147806,65536,65536,0,0,0,0,0,0,0,0,0,0
4142,0091393,65536,22,1767,1074,62651,22,0,0,0,0,0,0
4143,0008396,65536,0,0,0,0,0,0,0,65536,0,0,0
4144,0147812,65536,65536,0,0,0,0,0,0,0,0,0,0
4145,0078265,65536,0,465,64694,259,0,118,0,0,0,0,0
4146,0038484,65536,50,40,2363,62642,437,4,0,0,0,0,0
4147,0147814,65536,65536,0,0,0,0,0,0,0,0,0,0
4148,0110849,65536,979,62776,1781,0,0,0,0,0,0,0,0
4149,0121634,65536,0,0,64694,0,838,4,0,0,0,0,0
4150,0141219,65536,869,8,301,4,63434,920,0,0,0,0,0
4151,0147821,65536,65536,0,0,0,0,0,0,0,0,0,0
4152,0055509,65536,8,0,651,62642,2235,0,0,0,0,0,0
4153,0164072,65536,842,0,64694,0,0,0,0,0,0,0,0
4154,0008397,65536,0,0,0,0,0,0,0,65536,0,0,0
4155,0147822,65536,65536,0,0,0,0,0,0,0,0,0,0
4156,0077505,65536,1557,62771,1204,0,0,4,0,0,0,0,0
4157,0059966,65536,0,951,1892,62642,51,0,0,0,0,0,0
4158,0046569,65536,0,846,64690,0,0,0,0,0,0,0,0
4159,0147823,65536,65536,0,0,0,0,0,0,0,0,0,0
4160,0147832,65536,65536,0,0,0,0,0,0,0,0,0,0
4161,0106164,65536,143,0,2752,62641,0,0,0,0,0,0,0
4162,0085056,65536,0,849,64687,0,0,0,0,0,0,0,0
4163,0008398,65536,0,0,0,0,0,0,0,65536,0,0,0
4164,0147835,65536,65536,0,0,0,0,0,0,0,0,0,0
4165,0075971,65536,2598,62768,164,0,6,0,0,0,0,0,0
4166,0166215,65536,793,56,64687,0,0,0,0,0,0,0,0
4167,0117020,65536,0,439,274,62641,166,2016,0,0,0,0,0
4168,0147838,65536,65536,0,0,0,0,0,0,0,0,0,0
4169,0156315,65536,851,0,64685,0,0,0,0,0,0,0,0
4170,0156988,65536,1708,22,234,0,63423,149,0,0,0,0,0
4171,0147841,65536,65536,0,0,0,0,0,0,0,0,0,0
4172,0088167,65536,106,125,2572,62640,93,0,0,0,0,0,0
4173,0008399,65536,0,0,0,0,0,0,0,65536,0,0,0
4174,0075874,65536,4,62766,2449,317,0,0,0,0,0,0,0
4175,0147843,65536,65536,0,0,0,0,0,0,0,0,0,0
4176,0178272,65536,476,0,64685,106,0,0,0,132,137,0,0
4177,0105802,65536,0,723,2153,62640,0,20,0,0,0,0,0
4178,0147844,65536,65536,0,0,0,0,0,0,0,0,0,0
4179,0046458,65536,0,615,64683,238,0,0,0,0,0,0,0
4180,0008412,65536,0,0,0,0,0,0,0,65536,0,0,0
4181,0078989,65536,1875,62764,897,0,0,0,0,0,0,0,0
4182,0038425,65536,0,30,2844,62634,24,4,0,0,0,0,0
4183,0147845,65536,65536,0,0,0,0,0,0,0,0,0,0
4184,0178772,65536,240,0,64682,8,0,28,0,0,578,0,0
4185,0147847,65536,65536,0,0,0,0,0,0,0,0,0,0
4186,0090903,65536,26,1480,1396,62634,0,0,0,0,0,0,0
4187,0046478,65536,0,858,64678,0,0,0,0,0,0,0,0
4188,0147853,65536,65536,0,0,0,0,0,0,0,0,0,0
4189,0079005,65536,92,62757,2671,0,0,16,0,0,0,0,0
4190,0157045,65536,1756,0,58,0,63416,306,0,0,0,0,0
4191,0008413,65536,0,0,0,0,0,0,0,65536,0,0,0
4192,0105553,65536,0,1447,1308,62633,148,0,0,0,0,0,0
4193,0147854,65536,65536,0,0,0,0,0,0,0,0,0,0
4194,0131887,65536,0,0,64678,575,56,227,0,0,0,0,0
4195,0117982,65536,0,0,0,0,0,65536,0,0,0,0,0
4196,0147858,65536,65536,0,0,0,0,0,0,0,0,0,0
4197,0093658,65536,40,2414,434,62632,16,0,0,0,0,0,0
4198,0135451,65536,351,0,64677,303,205,0,0,0,0,0,0
4199,0147859,65536,65536,0,0,0,0,0,0,0,0,0,0
4200,0079601,65536,2719,62745,72,0,0,0,0,0,0,0,0
4201,0008417,65536,0,0,0,0,0,0,0,65536,0,0,0
4202,0046244,65536,0,407,64675,454,0,0,0,0,0,0,0
4203,0087221,65536,1363,1143,305,62630,95,0,0,0,0,0,0
4204,0147860,65536,65536,0,0,0,0,0,0,0,0,0,0
4205,0122552,65536,124,44,64675,0,596,97,0,0,0,0,0
4206,0147861,65536,65536,0,0,0,0,0,0,0,0,0,0
4207,0090043,65536,10,271,2628,62627,0,0,0,0,0,0,0
4208,0161934,65536,36,62735,68,0,0,2697,0,0,0,0,0
4209,0040568,65536,1077,0,299,0,0,0,0,0,64160,0,0
4210,0147862,65536,65536,0,0,0,0,0,0,0,0,0,0
4211,0008418,65536,0,0,0,0,0,0,0,65536,0,0,0
4212,0137360,65536,847,10,1258,0,63413,8,0,0,0,0,0
4213,0171650,65536,0,32,64675,0,729,100,0,0,0,0,0
4214,0060205,65536,0,239,2656,62625,0,16,0,0,0,0,0
4215,0147863,65536,65536,0,0,0,0,0,0,0,0,0,0
4216,0068296,65536,285,416,64671,160,4,0,0,0,0,0,0
4217,0162053,65536,849,62734,58,0,0,1895,0,0,0,0,0
4218,0147864,65536,65536,0,0,0,0,0,0,0,0,0,0
4219,0089930,65536,1065,1288,560,62619,0,4,0,0,0,0,0
4220,0122889,65536,0,52,64671,172,510,127,0,4,0,0,0
4221,0008431,65536,0,0,0,0,0,0,0,65536,0,0,0
4222,0147873,65536,65536,0,0,0,0,0,0,0,0,0,0
4223,0131213,65536,58,0,2308,62611,84,54,0,421,0,0,0
4224,0147875,65536,65536,0,0,0,0,0,0,0,0,0,0
4225,0156166,65536,865,0,64671,0,0,0,0,0,0,0,0
4226,0076143,65536,437,62730,1852,467,8,42,0,0,0,0,0
4227,0147878,65536,65536,0,0,0,0,0,0,0,0,0,0
4228,0092464,65536,1192,1075,633,62606,30,0,0,0,0,0,0
4229,0177769,65536,849,16,64671,0,0,0,0,0,0,0,0
4230,0008432,65536,0,0,0,0,0,0,0,65536,0,0,0
4231,0174345,65536,951,0,1026,86,63413,60,0,0,0,0,0
4232,0147879,65536,65536,0,0,0,0,0,0,0,0,0,0
4233,0043949,65536,0,0,2292,62600,620,24,0,0,0,0,0
4234,0123121,65536,0,0,64668,6,72,790,0,0,0,0,0
4235,0081011,65536,2715,62721,100,0,0,0,0,0,0,0,0
4236,0147880,65536,65536,0,0,0,0,0,0,0,0,0,0
4237,0181172,65536,745,126,64665,0,0,0,0,0,0,0,0
4238,0003039,65536,1281,0,1218,62585,305,147,0,0,0,0,0
4239,0147882,65536,65536,0,0,0,0,0,0,0,0,0,0
4240,0008436,65536,0,0,0,0,0,0,0,65536,0,0,0
4241,0147883,65536,65536,0,0,0,0,0,0,0,0,0,0
4242,0045420,65536,0,872,64664,0,0,0,0,0,0,0,0
4243,0081119,65536,2817,62719,0,0,0,0,0,0,0,0,0
4244,0019493,65536,1281,0,1218,62585,305,147,0,0,0,0,0
4245,0147884,65536,65536,0,0,0,0,0,0,0,0,0,0
4246,0067131,65536,0,873,64663,0,0,0,0,0,0,0,0
4247,0093597,65536,28,1547,1379,62582,0,0,0,0,0,0,0
4248,0008437,65536,0,0,0,0,0,0,0,65536,0,0,0
4249,0147885,65536,65536,0,0,0,0,0,0,0,0,0,0
4250,0122579,65536,4,700,64661,0,20,107,0,44,0,0,0
4251,0141263,65536,1543,0,214,0,63405,374,0,0,0,0,0
4252,0108513,65536,2099,62713,402,86,0,236,0,0,0,0,0
4253,0147895,65536,65536,0,0,0,0,0,0,0,0,0,0
4254,0116831,65536,0,146,20,62581,4,2785,0,0,0,0,0
4255,0068678,65536,0,878,64658,0,0,0,0,0,0,0,0
4256,0147897,65536,65536,0,0,0,0,0,0,0,0,0,0
4257,0170242,65536,361,0,174,0,0,0,0,0,0,65001,0
4258,0008438,65536,0,0,0,0,0,0,0,65536,0,0,0
4259,0065883,65536,36,697,1710,62580,513,0,0,0,0,0,0
4260,0147898,65536,65536,0,0,0,0,0,0,0,0,0,0
4261,0131868,65536,0,0,64653,821,0,62,0,0,0,0,0
4262,0159690,65536,0,62712,1659,58,0,1107,0,0,0,0,0
4263,0147899,65536,65536,0,0,0,0,0,0,0,0,0,0
4264,0037129,65536,103,968,1886,62579,0,0,0,0,0,0,0
4265,0121128,65536,884,0,64652,0,0,0,0,0,0,0,0
4266,0147900,65536,65536,0,0,0,0,0,0,0,0,0,0
4267,0008451,65536,0,0,0,0,0,0,0,65536,0,0,0
4268,0089585,65536,1747,890,76,62569,254,0,0,0,0,0,0
4269,0045343,65536,738,150,64648,0,0,0,0,0,0,0,0
4270,0078831,65536,1822,62710,283,715,0,6,0,0,0,0,0
4271,0117993,65536,0,0,0,0,0,65536,0,0,0,0,0
4272,0147901,65536,65536,0,0,0,0,0,0,0,0,0,0
4273,0174001,65536,2087,0,40,0,63405,4,0,0,0,0,0
4274,0126415,65536,174,0,64646,56,617,35,0,8,0,0,0
4275,0147902,65536,65536,0,0,0,0,0,0,0,0,0,0
4276,0109124,65536,4,2014,959,62559,0,0,0,0,0,0,0
4277,0147903,65536,65536,0,0,0,0,0,0,0,0,0,0
4278,0008452,65536,0,0,0,0,0,0,0,65536,0,0,0
4279,0160795,65536,888,0,64640,0,0,8,0,0,0,0,0
4280,0078892,65536,2156,62709,445,0,10,216,0,0,0,0,0
4281,0105770,65536,261,1941,566,62552,216,0,0,0,0,0,0
4282,0147904,65536,65536,0,0,0,0,0,0,0,0,0,0
4283,0167695,65536,583,0,64638,0,0,0,0,0,315,0,0
4284,0037073,65536,217,744,1893,62548,134,0,0,0,0,0,0
4285,0147917,65536,65536,0,0,0,0,0,0,0,0,0,0
4286,0156466,65536,866,0,64636,0,10,24,0,0,0,0,0
4287,0110867,65536,1453,62705,1378,0,0,0,0,0,0,0,0
4288,0008453,65536,0,0,0,0,0,0,0,65536,0,0,0
4289,0147918,65536,65536,0,0,0,0,0,0,0,0,0,0
4290,0105789,65536,729,2016,74,62541,176,0,0,0,0,0,0
4291,0083508,65536,857,12,64635,16,0,12,0,0,4,0,0
4292,0151492,65536,717,0,797,386,63401,235,0,0,0,0,0
4293,0147919,65536,65536,0,0,0,0,0,0,0,0,0,0
4294,0035446,65536,0,0,2978,62538,0,0,0,0,20,0,0
4295,0147920,65536,65536,0,0,0,0,0,0,0,0,0,0
4296,0162703,65536,396,64,64631,26,0,0,0,0,419,0,0
4297,0108630,65536,1942,62690,885,0,0,19,0,0,0,0,0
4298,0008454,65536,0,0,0,0,0,0,0,65536,0,0,0
4299,0156350,65536,8,0,1229,10,0,0,0,134,64155,0,0
4300,0147921,65536,65536,0,0,0,0,0,0,0,0,0,0
4301,0042776,65536,0,105,2674,62534,215,8,0,0,0,0,0
4302,0158442,65536,857,49,64630,0,0,0,0,0,0,0,0
4303,0147922,65536,65536,0,0,0,0,0,0,0,0,0,0
4304,0076188,65536,44,62688,2477,276,20,31,0,0,0,0,0
4305,0108145,65536,12,1238,1130,62534,532,90,0,0,0,0,0
4306,0045405,65536,261,648,64627,0,0,0,0,0,0,0,0
4307,0147937,65536,65536,0,0,0,0,0,0,0,0,0,0
4308,0008455,65536,0,0,0,0,0,0,0,65536,0,0,0
4309,0046283,65536,172,737,64627,0,0,0,0,0,0,0,0
4310,0147938,65536,65536,0,0,0,0,0,0,0,0,0,0
4311,0105046,65536,127,1682,964,62527,0,16,0,0,220,0,0
4312,0173575,65536,1643,0,388,49,63392,64,0,0,0,0,0
4313,0147939,65536,65536,0,0,0,0,0,0,0,0,0,0
4314,0080553,65536,2146,62681,709,0,0,0,0,0,0,0,0
4315,0165913,65536,850,0,64627,0,0,59,0,0,0,0,0
4316,0131332,65536,43,0,2361,62526,606,0,0,0,0,0,0
4317,0008456,65536,0,0,0,0,0,0,0,65536,0,0,0
4318,0147941,65536,65536,0,0,0,0,0,0,0,0,0,0
4319,0126453,65536,425,0,64626,54,0,0,0,431,0,0,0
4320,0147942,65536,65536,0,0,0,0,0,0,0,0,0,0
4321,0037126,65536,475,732,1752,62521,56,0,0,0,0,0,0
4322,0162038,65536,1096,62680,1752,8,0,0,0,0,0,0,0
4323,0122739,65536,328,58,64624,0,506,20,0,0,0,0,0
4324,0147954,65536,65536,0,0,0,0,0,0,0,0,0,0
4325,0063725,65536,34,1333,1641,62520,8,0,0,0,0,0,0
4326,0008457,65536,0,0,0,0,0,0,0,65536,0,0,0
4327,0147958,65536,65536,0,0,0,0,0,0,0,0,0,0
4328,0084942,65536,0,914,64622,0,0,0,0,0,0,0,0
4329,0081663,65536,958,114,1945,62519,0,0,0,0,0,0,0
4330,0147959,65536,65536,0,0,0,0,0,0,0,0,0,0
4331,0081100,65536,2383,62671,482,0,0,0,0,0,0,0,0
4332,0151456,65536,811,4,637,30,63379,675,0,0,0,0,0
4333,0141970,65536,0,0,64622,0,0,0,0,0,914,0,0
4334,0147960,65536,65536,0,0,0,0,0,0,0,0,0,0
4335,0118022,65536,0,0,0,0,0,65536,0,0,0,0,0
4336,0008458,65536,0,0,0,0,0,0,0,65536,0,0,0
4337,0088169,65536,227,728,2040,62517,24,0,0,0,0,0,0
4338,0045439,65536,54,864,64618,0,0,0,0,0,0,0,0
4339,0147961,65536,65536,0,0,0,0,0,0,0,0,0,0
4340,0110850,65536,341,62667,2528,0,0,0,0,0,0,0,0
4341,0003561,65536,64,0,2969,62501,2,0,0,0,0,0,0
4342,0099434,65536,689,231,64616,0,0,0,0,0,0,0,0
4343,0147969,65536,65536,0,0,0,0,0,0,0,0,0,0
4344,0147972,65536,65536,0,0,0,0,0,0,0,0,0,0
4345,0008459,65536,0,0,0,0,0,0,0,65536,0,0,0
4346,0066824,65536,0,922,64614,0,0,0,0,0,0,0,0
4347,0020376,65536,64,0,2969,62501,2,0,0,0,0,0,0
4348,0147989,65536,65536,0,0,0,0,0,0,0,0,0,0
4349,0094287,65536,2871,62665,0,0,0,0,0,0,0,0,0
4350,0078701,65536,0,676,64613,247,0,0,0,0,0,0,0
4351,0038610,65536,0,109,2708,62501,148,70,0,0,0,0,0
4352,0140708,65536,1109,0,433,28,63368,448,0,92,58,0,0
4353,0147990,65536,65536,0,0,0,0,0,0,0,0,0,0
4354,0008460,65536,0,0,0,0,0,0,0,65536,0,0,0
4355,0067191,65536,284,598,64612,0,0,42,0,0,0,0,0
4356,0148006,65536,65536,0,0,0,0,0,0,0,0,0,0
4357,0105473,65536,0,369,2337,62500,0,330,0,0,0,0,0
4358,0076223,65536,42,62655,1454,1318,15,52,0,0,0,0,0
4359,0148009,65536,65536,0,0,0,0,0,0,0,0,0,0
4360,0046013,65536,0,0,64610,926,0,0,0,0,0,0,0
4361,0037168,65536,738,1011,1234,62491,44,12,0,0,6,0,0
4362,0148025,65536,65536,0,0,0,0,0,0,0,0,0,0
4363,0171668,65536,0,919,64608,0,0,9,0,0,0,0,0
4364,0008461,65536,0,0,0,0,0,0,0,65536,0,0,0
4365,0148027,65536,65536,0,0,0,0,0,0,0,0,0,0
4366,0162126,65536,2498,62648,20,0,0,370,0,0,0,0,0
4367,0117028,65536,675,90,14,62490,623,1644,0,0,0,0,0
4368,0178779,65536,52,0,64604,0,0,510,0,356,14,0,0
4369,0148028,65536,65536,0,0,0,0,0,0,0,0,0,0
4370,0081643,65536,521,979,1549,62487,0,0,0,0,0,0,0
4371,0137342,65536,1726,0,224,0,63366,220,0,0,0,0,0
4372,0125385,65536,939,0,64597,0,0,0,0,0,0,0,0
4373,0148044,65536,65536,0,0,0,0,0,0,0,0,0,0
4374,0008470,65536,0,0,0,0,0,0,0,65536,0,0,0
4375,0105147,65536,2094,62647,775,20,0,0,0,0,0,0,0
4376,0181561,65536,438,1217,1382,62485,14,0,0,0,0,0,0
4377,0148048,65536,65536,0,0,0,0,0,0,0,0,0,0
4378,0084941,65536,60,884,64592,0,0,0,0,0,0,0,0
4379,0148063,65536,65536,0,0,0,0,0,0,0,0,0,0
