rank,sample_id,total_pixels,class_0,class_1,class_2,class_3
2217,0002595,65536,3232,62304,0,0
2218,0001216,65536,0,0,0,65536
2219,0001247,65536,61553,0,0,3983
2220,0006976,65536,61550,0,3986,0
2221,0002567,65536,3243,62293,0,0
2222,0001217,65536,0,0,0,65536
2223,0006065,65536,0,0,65536,0
2224,0000205,65536,61547,0,3989,0
2225,0005140,65536,61541,0,0,3995
2226,0001639,65536,3258,62278,0,0
2227,0001218,65536,0,0,0,65536
2228,0001004,65536,61537,0,3999,0
2229,0006066,65536,0,0,65536,0
2230,0001105,65536,61531,0,0,4005
2231,0006720,65536,61529,0,4007,0
2232,0003766,65536,3286,62250,0,0
2233,0001219,65536,0,0,0,65536
2234,0005130,65536,61522,0,0,4014
2235,0006067,65536,0,0,65536,0
2236,0006961,65536,61516,0,0,4020
2237,0002493,65536,3289,62247,0,0
2238,0001220,65536,0,0,0,65536
2239,0007081,65536,61513,0,4023,0
2240,0006068,65536,0,0,65536,0
2241,0002381,65536,61507,4029,0,0
2242,0003373,65536,3300,62236,0,0
2243,0005072,65536,61494,0,0,4042
2244,0001224,65536,0,0,0,65536
2245,0001203,65536,61493,4043,0,0
2246,0006069,65536,0,0,65536,0
2247,0005105,65536,61485,0,0,4051
2248,0003566,65536,3317,62219,0,0
2249,0001225,65536,0,0,0,65536
2250,0004142,65536,61479,0,4057,0
2251,0006070,65536,0,0,65536,0
2252,0006213,65536,61471,0,4065,0
2253,0003359,65536,3323,62213,0,0
2254,0001233,65536,0,0,0,65536
2255,0004827,65536,61468,0,4068,0
2256,0001197,65536,61455,4081,0,0
2257,0006071,65536,0,0,65536,0
2258,0002822,65536,3330,62206,0,0
2259,0003802,65536,61451,4085,0,0
2260,0001234,65536,0,0,0,65536
2261,0000931,65536,61433,0,0,4103
2262,0000540,65536,61422,0,4114,0
2263,0006072,65536,0,0,65536,0
2264,0003040,65536,3345,62191,0,0
2265,0001241,65536,0,0,0,65536
2266,0000448,65536,61418,0,4118,0
2267,0004060,65536,61411,0,4125,0
2268,0001723,65536,3356,62180,0,0
2269,0001266,65536,0,0,0,65536
2270,0006073,65536,0,0,65536,0
2271,0006812,65536,61405,0,4131,0
2272,0001255,65536,61400,0,0,4136
2273,0001616,65536,61395,4141,0,0
2274,0002175,65536,3356,62180,0,0
2275,0001271,65536,0,0,0,65536
2276,0006074,65536,0,0,65536,0
2277,0007151,65536,61385,0,4151,0
2278,0000279,65536,61384,0,0,4152
2279,0002900,65536,3385,62151,0,0
2280,0001272,65536,0,0,0,65536
2281,0007168,65536,61384,0,4152,0
2282,0006075,65536,0,0,65536,0
2283,0003668,65536,61381,4155,0,0
2284,0005433,65536,3396,62140,0,0
2285,0006149,65536,61377,0,4159,0
2286,0001273,65536,0,0,0,65536
2287,0007248,65536,61374,0,4162,0
2288,0006076,65536,0,0,65536,0
2289,0007413,65536,61370,0,4166,0
2290,0001636,65536,3398,62138,0,0
2291,0001274,65536,0,0,0,65536
2292,0006151,65536,61366,0,4170,0
2293,0006079,65536,0,0,65536,0
2294,0007696,65536,61348,0,0,4188
2295,0005394,65536,3401,62135,0,0
2296,0001275,65536,0,0,0,65536
2297,0007114,65536,61346,0,4190,0
2298,0003384,65536,61342,4194,0,0
2299,0006080,65536,0,0,65536,0
2300,0001849,65536,3414,62122,0,0
2301,0001276,65536,0,0,0,65536
2302,0004857,65536,61341,0,4195,0
2303,0007161,65536,61336,0,4200,0
2304,0003504,65536,61324,4212,0,0
2305,0001277,65536,0,0,0,65536
2306,0006448,65536,0,0,65536,0
2307,0003791,65536,3425,62111,0,0
2308,0003366,65536,61314,4222,0,0
2309,0005738,65536,61310,0,4226,0
2310,0001286,65536,0,0,0,65536
2311,0003375,65536,3437,62099,0,0
2312,0006449,65536,0,0,65536,0
2313,0007617,65536,61297,0,4239,0
2314,0002722,65536,61286,4250,0,0
2315,0001287,65536,0,0,0,65536
2316,0002403,65536,61265,4271,0,0
2317,0002585,65536,3456,62080,0,0
2318,0006458,65536,0,0,65536,0
2319,0003116,65536,61264,4272,0,0
2320,0005218,65536,61256,0,4280,0
2321,0001288,65536,0,0,0,65536
2322,0003111,65536,3539,61997,0,0
2323,0000800,65536,61254,0,0,4282
2324,0006459,65536,0,0,65536,0
2325,0007143,65536,61250,0,4286,0
2326,0001289,65536,0,0,0,65536
2327,0002958,65536,61246,4290,0,0
2328,0003639,65536,3544,61992,0,0
2329,0006460,65536,0,0,65536,0
2330,0005723,65536,61245,0,0,4291
2331,0001290,65536,0,0,0,65536
2332,0007632,65536,61239,0,4297,0
2333,0002869,65536,3572,61964,0,0
2334,0001468,65536,61238,0,4298,0
2335,0006469,65536,0,0,65536,0
2336,0004112,65536,61235,0,4301,0
2337,0001291,65536,0,0,0,65536
2338,0005338,65536,3609,61927,0,0
2339,0002239,65536,61227,4309,0,0
2340,0002715,65536,61222,4314,0,0
2341,0006480,65536,0,0,65536,0
2342,0001297,65536,0,0,0,65536
2343,0005112,65536,61211,0,0,4325
2344,0005380,65536,3615,61921,0,0
2345,0006232,65536,61210,0,4326,0
2346,0001300,65536,0,0,0,65536
2347,0006481,65536,0,0,65536,0
2348,0004492,65536,61209,0,0,4327
2349,0002198,65536,3656,61880,0,0
2350,0001560,65536,61202,4334,0,0
2351,0007259,65536,61201,0,4335,0
2352,0001306,65536,0,0,0,65536
2353,0006490,65536,0,0,65536,0
2354,0004117,65536,61195,0,4341,0
2355,0002534,65536,3663,61873,0,0
2356,0007268,65536,61181,0,4355,0
2357,0001307,65536,0,0,0,65536
2358,0004775,65536,61174,0,4362,0
2359,0006491,65536,0,0,65536,0
2360,0001865,65536,3718,61818,0,0
2361,0007647,65536,61171,0,4365,0
2362,0001309,65536,0,0,0,65536
2363,0007000,65536,61170,0,0,4366
2364,0000015,65536,3738,61798,0,0
2365,0000217,65536,61165,0,4371,0
2366,0006503,65536,0,0,65536,0
2367,0007629,65536,61159,0,4377,0
2368,0001312,65536,0,0,0,65536
2369,0000364,65536,61153,0,4383,0
2370,0002458,65536,3783,61753,0,0
2371,0002640,65536,61153,4383,0,0
2372,0006504,65536,0,0,65536,0
2373,0001313,65536,0,0,0,65536
2374,0005687,65536,61151,0,0,4385
2375,0005417,65536,3785,61751,0,0
2376,0001605,65536,61141,4395,0,0
2377,0006514,65536,0,0,65536,0
2378,0001314,65536,0,0,0,65536
2379,0002161,65536,61138,4398,0,0
2380,0005948,65536,61129,0,4407,0
2381,0003612,65536,3795,61741,0,0
2382,0005743,65536,61124,0,4412,0
2383,0001315,65536,0,0,0,65536
2384,0006515,65536,0,0,65536,0
2385,0003157,65536,61119,4417,0,0
2386,0003554,65536,3822,61714,0,0
2387,0001242,65536,61116,0,0,4420
2388,0001316,65536,0,0,0,65536
2389,0006526,65536,0,0,65536,0
2390,0006933,65536,61113,0,4423,0
2391,0003770,65536,61109,4427,0,0
2392,0005360,65536,3845,61691,0,0
2393,0001317,65536,0,0,0,65536
2394,0004054,65536,61103,0,4433,0
2395,0006527,65536,0,0,65536,0
2396,0006242,65536,61084,0,4452,0
2397,0005353,65536,3856,61680,0,0
2398,0004705,65536,61060,0,0,4476
2399,0001319,65536,0,0,0,65536
2400,0006082,65536,61051,0,4485,0
2401,0006540,65536,0,0,65536,0
2402,0003008,65536,3873,61663,0,0
2403,0006585,65536,61044,0,4492,0
2404,0001320,65536,0,0,0,65536
2405,0001405,65536,61035,0,4501,0
2406,0000142,65536,61027,0,4509,0
2407,0002328,65536,3898,61638,0,0
2408,0006551,65536,0,0,65536,0
2409,0001321,65536,0,0,0,65536
2410,0004562,65536,61027,0,0,4509
2411,0005214,65536,61027,0,4509,0
2412,0001652,65536,3917,61619,0,0
2413,0005106,65536,61017,0,0,4519
2414,0006552,65536,0,0,65536,0
2415,0001322,65536,0,0,0,65536
2416,0004439,65536,61006,0,0,4530
2417,0002984,65536,3917,61619,0,0
2418,0006734,65536,60995,4541,0,0
2419,0006570,65536,0,0,65536,0
2420,0001323,65536,0,0,0,65536
2421,0007010,65536,60994,0,0,4542
2422,0006724,65536,60980,0,4556,0
2423,0003172,65536,3919,61617,0,0
2424,0007077,65536,60977,0,4296,263
2425,0001324,65536,0,0,0,65536
2426,0006582,65536,0,0,65536,0
2427,0006198,65536,60971,0,4565,0
2428,0002104,65536,3951,61585,0,0
2429,0004908,65536,60964,0,0,4572
2430,0001325,65536,0,0,0,65536
2431,0000473,65536,60938,0,4598,0
2432,0006583,65536,0,0,65536,0
2433,0002480,65536,3951,61585,0,0
2434,0001924,65536,60931,4605,0,0
2435,0001326,65536,0,0,0,65536
2436,0004701,65536,60929,0,0,4607
2437,0006594,65536,0,0,65536,0
2438,0007621,65536,60921,0,4615,0
2439,0001959,65536,3961,61575,0,0
2440,0000474,65536,60920,0,4616,0
2441,0001327,65536,0,0,0,65536
2442,0006523,65536,60905,0,4631,0
2443,0002893,65536,3969,61567,0,0
2444,0006595,65536,0,0,65536,0
2445,0007599,65536,60904,0,4632,0
2446,0001328,65536,0,0,0,65536
2447,0006572,65536,60884,0,4652,0
2448,0005415,65536,3994,61542,0,0
2449,0004247,65536,60872,0,0,4664
2450,0006596,65536,0,0,65536,0
2451,0003453,65536,60848,4688,0,0
2452,0001329,65536,0,0,0,65536
2453,0005952,65536,60841,0,4695,0
2454,0005424,65536,4018,61518,0,0
2455,0005314,65536,60824,0,0,4712
2456,0006604,65536,0,0,65536,0
2457,0001330,65536,0,0,0,65536
2458,0004809,65536,60821,0,4715,0
2459,0003336,65536,4052,61484,0,0
2460,0003187,65536,60805,4731,0,0
2461,0001331,65536,0,0,0,65536
2462,0006608,65536,0,0,65536,0
2463,0005686,65536,60794,0,0,4742
2464,0002112,65536,4057,61479,0,0
2465,0007064,65536,60792,0,2320,2424
2466,0000982,65536,60787,0,4749,0
2467,0001332,65536,0,0,0,65536
2468,0006609,65536,0,0,65536,0
2469,0000176,65536,60783,0,4753,0
2470,0003166,65536,4060,61476,0,0
2471,0000362,65536,60779,0,4757,0
2472,0001333,65536,0,0,0,65536
2473,0000336,65536,60770,0,0,4766
2474,0003567,65536,4070,61466,0,0
2475,0006619,65536,0,0,65536,0
2476,0002767,65536,60767,4769,0,0
2477,0002965,65536,60764,4772,0,0
2478,0001334,65536,0,0,0,65536
2479,0006622,65536,0,0,65536,0
2480,0001526,65536,60753,4783,0,0
2481,0001573,65536,4077,61459,0,0
2482,0006228,65536,60733,0,4803,0
2483,0001335,65536,0,0,0,65536
2484,0004056,65536,60728,0,4808,0
2485,0002877,65536,4090,61446,0,0
2486,0006623,65536,0,0,65536,0
2487,0000215,65536,60724,0,4812,0
2488,0001336,65536,0,0,0,65536
2489,0005372,65536,60718,4818,0,0
2490,0001688,65536,4098,61438,0,0
2491,0006755,65536,60713,4823,0,0
2492,0006673,65536,0,0,65536,0
2493,0001337,65536,0,0,0,65536
2494,0002709,65536,60708,4828,0,0
2495,0006703,65536,60707,0,4829,0
2496,0002130,65536,4135,61401,0,0
2497,0004201,65536,60703,0,4833,0
2498,0001338,65536,0,0,0,65536
2499,0006767,65536,0,0,65536,0
2500,0000157,65536,60701,0,4835,0
2501,0002779,65536,4144,61392,0,0
2502,0006818,65536,60701,0,4835,0
2503,0001339,65536,0,0,0,65536
2504,0007122,65536,60687,0,4849,0
2505,0006768,65536,0,0,65536,0
2506,0000464,65536,60685,0,4851,0
2507,0001672,65536,4148,61388,0,0
2508,0001340,65536,0,0,0,65536
2509,0007101,65536,60674,0,4862,0
2510,0000379,65536,60661,0,4875,0
2511,0006769,65536,0,0,65536,0
2512,0001765,65536,4150,61386,0,0
2513,0004053,65536,60652,0,4884,0
2514,0001341,65536,0,0,0,65536
2515,0007067,65536,60648,0,4397,491
2516,0005411,65536,4152,61384,0,0
2517,0003629,65536,60644,4892,0,0
2518,0006770,65536,0,0,65536,0
2519,0001342,65536,0,0,0,65536
2520,0003577,65536,60642,4894,0,0
2521,0004572,65536,60637,0,4899,0
2522,0003230,65536,4170,61366,0,0
2523,0001343,65536,0,0,0,65536
2524,0006775,65536,0,0,65536,0
2525,0003182,65536,60636,4900,0,0
2526,0005302,65536,60635,0,4901,0
2527,0003507,65536,4196,61340,0,0
2528,0001344,65536,0,0,0,65536
2529,0006139,65536,60617,0,4919,0
2530,0006779,65536,0,0,65536,0
2531,0004642,65536,60609,0,4927,0
2532,0004595,65536,60606,0,4930,0
2533,0002263,65536,4198,61338,0,0
2534,0001345,65536,0,0,0,65536
2535,0004110,65536,60601,0,4935,0
2536,0006791,65536,0,0,65536,0
2537,0003265,65536,60591,4945,0,0
2538,0001346,65536,0,0,0,65536
2539,0002395,65536,4211,61325,0,0
2540,0003458,65536,60589,4947,0,0
2541,0002574,65536,60588,4948,0,0
2542,0006801,65536,0,0,65536,0
2543,0001347,65536,0,0,0,65536
2544,0004151,65536,60579,0,4957,0
2545,0002399,65536,4219,61317,0,0
2546,0002804,65536,60578,4958,0,0
2547,0006843,65536,0,0,65536,0
2548,0000551,65536,60563,0,4973,0
2549,0001348,65536,0,0,0,65536
2550,0001597,65536,4233,61303,0,0
2551,0005136,65536,60545,0,0,4991
2552,0006265,65536,60532,0,0,5004
2553,0006844,65536,0,0,65536,0
2554,0001349,65536,0,0,0,65536
2555,0001787,65536,4293,61243,0,0
2556,0007011,65536,60532,0,5004,0
2557,0000468,65536,60516,0,5020,0
2558,0001350,65536,0,0,0,65536
2559,0004577,65536,60515,0,5021,0
2560,0003361,65536,4297,61239,0,0
2561,0006845,65536,0,0,65536,0
2562,0004848,65536,60509,0,5027,0
2563,0004199,65536,60508,0,5028,0
2564,0001351,65536,0,0,0,65536
2565,0006745,65536,4366,61170,0,0
2566,0002794,65536,60491,5045,0,0
2567,0006848,65536,0,0,65536,0
2568,0007223,65536,60487,0,5049,0
2569,0001352,65536,0,0,0,65536
2570,0005283,65536,60484,0,4154,898
2571,0003192,65536,4372,61164,0,0
2572,0001244,65536,60467,0,0,5069
2573,0006849,65536,0,0,65536,0
2574,0003627,65536,60454,5082,0,0
2575,0001353,65536,0,0,0,65536
2576,0002329,65536,4377,61159,0,0
2577,0006956,65536,60430,0,5106,0
2578,0000350,65536,60413,0,0,5123
2579,0006852,65536,0,0,65536,0
2580,0001354,65536,0,0,0,65536
2581,0002098,65536,4399,61137,0,0
2582,0003836,65536,60413,5123,0,0
2583,0007610,65536,60404,0,5132,0
2584,0006853,65536,0,0,65536,0
2585,0001355,65536,0,0,0,65536
2586,0003723,65536,60385,5151,0,0
2587,0003174,65536,4431,61105,0,0
2588,0005230,65536,60380,0,5156,0
2589,0004837,65536,60377,0,5159,0
2590,0001356,65536,0,0,0,65536
2591,0006854,65536,0,0,65536,0
2592,0001933,65536,4447,61089,0,0
2593,0003576,65536,60376,5160,0,0
2594,0005951,65536,60376,0,5160,0
2595,0001357,65536,0,0,0,65536
2596,0007044,65536,60366,0,5170,0
2597,0002459,65536,4469,61067,0,0
2598,0006872,65536,0,0,65536,0
2599,0007135,65536,60363,0,5173,0
2600,0001358,65536,0,0,0,65536
2601,0007239,65536,60359,0,0,5177
2602,0003063,65536,4476,61060,0,0
2603,0005591,65536,60353,0,5183,0
2604,0006876,65536,0,0,65536,0
2605,0001540,65536,60345,5191,0,0
2606,0001359,65536,0,0,0,65536
2607,0003468,65536,4481,61055,0,0
2608,0006529,65536,60326,0,5210,0
2609,0007051,65536,60312,0,5224,0
2610,0006877,65536,0,0,65536,0
2611,0001360,65536,0,0,0,65536
2612,0007102,65536,60304,0,5232,0
2613,0001967,65536,4500,61036,0,0
2614,0003855,65536,60288,5248,0,0
2615,0001361,65536,0,0,0,65536
2616,0006882,65536,0,0,65536,0
2617,0003822,65536,60280,5256,0,0
2618,0002589,65536,4517,61019,0,0
2619,0007454,65536,60274,0,5262,0
2620,0001362,65536,0,0,0,65536
2621,0004932,65536,60273,0,0,5263
2622,0006883,65536,0,0,65536,0
2623,0000177,65536,60267,0,5269,0
2624,0003490,65536,4528,61008,0,0
2625,0006102,65536,60263,0,5273,0
2626,0001363,65536,0,0,0,65536
2627,0006922,65536,60263,0,5273,0
2628,0005323,65536,4542,60994,0,0
2629,0006885,65536,0,0,65536,0
2630,0007080,65536,60262,0,5274,0
2631,0001364,65536,0,0,0,65536
2632,0004307,65536,60254,0,0,5282
2633,0002844,65536,4564,60972,0,0
2634,0007497,65536,60247,0,5289,0
2635,0006886,65536,0,0,65536,0
2636,0003551,65536,60233,5303,0,0
2637,0001365,65536,0,0,0,65536
2638,0007442,65536,60227,0,5309,0
2639,0002242,65536,4587,60949,0,0
2640,0001510,65536,60224,5312,0,0
2641,0006895,65536,0,0,65536,0
2642,0001366,65536,0,0,0,65536
2643,0002375,65536,60223,5313,0,0
2644,0005427,65536,4623,60913,0,0
2645,0002292,65536,60216,5320,0,0
2646,0001367,65536,0,0,0,65536
2647,0006896,65536,0,0,65536,0
2648,0006166,65536,60205,0,5331,0
2649,0001583,65536,60189,5347,0,0
2650,0003775,65536,4641,60895,0,0
2651,0007622,65536,60189,0,5347,0
2652,0001368,65536,0,0,0,65536
2653,0006897,65536,0,0,65536,0
2654,0004185,65536,60183,0,5353,0
2655,0001729,65536,4650,60886,0,0
2656,0007391,65536,60151,0,5385,0
2657,0001369,65536,0,0,0,65536
2658,0000183,65536,60142,0,5394,0
2659,0006905,65536,0,0,65536,0
2660,0000552,65536,60140,0,5396,0
2661,0001948,65536,4702,60834,0,0
2662,0001370,65536,0,0,0,65536
2663,0006142,65536,60120,0,0,5416
2664,0005211,65536,60109,0,5427,0
2665,0002079,65536,4778,60758,0,0
2666,0006915,65536,0,0,65536,0
2667,0006561,65536,60106,0,5430,0
2668,0001371,65536,0,0,0,65536
2669,0005979,65536,60096,0,5440,0
2670,0001801,65536,4807,60729,0,0
2671,0003993,65536,60091,0,5445,0
2672,0001372,65536,0,0,0,65536
2673,0006937,65536,0,0,65536,0
2674,0004989,65536,60090,0,0,5446
2675,0003360,65536,4843,60693,0,0
2676,0006654,65536,60086,0,0,5450
2677,0000972,65536,60080,0,0,5456
2678,0001373,65536,0,0,0,65536
2679,0006938,65536,0,0,65536,0
2680,0006148,65536,60063,0,5473,0
2681,0002236,65536,4913,60623,0,0
2682,0007474,65536,60060,0,5476,0
2683,0001374,65536,0,0,0,65536
2684,0002703,65536,60057,5479,0,0
2685,0006945,65536,0,0,65536,0
2686,0003731,65536,4927,60609,0,0
2687,0006794,65536,60056,0,5480,0
2688,0001375,65536,0,0,0,65536
2689,0002537,65536,60051,5485,0,0
2690,0004762,65536,60050,0,5486,0
2691,0001901,65536,4934,60602,0,0
2692,0006946,65536,0,0,65536,0
2693,0001464,65536,60037,0,5499,0
2694,0001376,65536,0,0,0,65536
2695,0006105,65536,60029,0,5507,0
2696,0003337,65536,4973,60563,0,0
2697,0005688,65536,60028,0,0,5508
2698,0006952,65536,0,0,65536,0
2699,0001377,65536,0,0,0,65536
2700,0007027,65536,60028,0,5508,0
2701,0003327,65536,4992,60544,0,0
2702,0004785,65536,60024,0,5512,0
2703,0001378,65536,0,0,0,65536
2704,0005189,65536,60021,0,5515,0
2705,0006953,65536,0,0,65536,0
2706,0002858,65536,4999,60537,0,0
2707,0002690,65536,60012,5524,0,0
2708,0007524,65536,59994,0,5542,0
2709,0001379,65536,0,0,0,65536
2710,0006958,65536,0,0,65536,0
2711,0005573,65536,59983,0,0,5553
2712,0002621,65536,5001,60535,0,0
2713,0005232,65536,59968,0,0,5568
2714,0001380,65536,0,0,0,65536
2715,0000407,65536,59960,0,5576,0
2716,0003218,65536,5010,60526,0,0
2717,0006964,65536,0,0,65536,0
2718,0001504,65536,59949,5587,0,0
2719,0001022,65536,59945,0,5591,0
2720,0001381,65536,0,0,0,65536
2721,0007508,65536,59945,0,5591,0
2722,0003477,65536,5014,60522,0,0
2723,0006965,65536,0,0,65536,0
2724,0002746,65536,59943,5593,0,0
2725,0001382,65536,0,0,0,65536
2726,0004683,65536,59935,0,5601,0
2727,0002111,65536,5039,60497,0,0
2728,0006909,65536,59935,0,5601,0
2729,0006970,65536,0,0,65536,0
2730,0001383,65536,0,0,0,65536
2731,0006688,65536,59934,0,5602,0
2732,0002311,65536,5049,60487,0,0
2733,0000359,65536,59926,0,5610,0
2734,0004691,65536,59920,0,0,5616
2735,0001384,65536,0,0,0,65536
2736,0006978,65536,0,0,65536,0
2737,0003608,65536,59913,5623,0,0
2738,0002176,65536,5065,60471,0,0
2739,0007076,65536,59913,0,0,5623
2740,0001385,65536,0,0,0,65536
2741,0007019,65536,0,0,65536,0
2742,0005521,65536,59907,0,0,5629
2743,0006731,65536,5119,60417,0,0
2744,0005260,65536,59901,0,0,5635
2745,0001261,65536,59899,0,0,5637
2746,0007039,65536,0,0,65536,0
2747,0001386,65536,0,0,0,65536
2748,0001866,65536,5142,60394,0,0
2749,0006931,65536,59897,0,5639,0
2750,0000394,65536,59882,0,5654,0
2751,0001387,65536,0,0,0,65536
2752,0003689,65536,59882,5654,0,0
2753,0003330,65536,5175,60361,0,0
2754,0007366,65536,0,0,65536,0
2755,0007046,65536,59881,0,0,5655
2756,0004440,65536,59858,0,0,5678
2757,0001900,65536,5188,60348,0,0
2758,0001388,65536,0,0,0,65536
2759,0007410,65536,0,0,65536,0
2760,0007363,65536,59858,0,0,5678
2761,0007245,65536,59853,0,5683,0
2762,0002336,65536,5188,60348,0,0
2763,0006390,65536,59838,0,0,5698
2764,0001389,65536,0,0,0,65536
2765,0007421,65536,0,0,65536,0
2766,0006839,65536,59833,0,5703,0
2767,0006118,65536,59823,0,5713,0
2768,0003293,65536,5200,60336,0,0
2769,0001390,65536,0,0,0,65536
2770,0002044,65536,59819,5717,0,0
2771,0007430,65536,0,0,65536,0
2772,0005303,65536,59812,0,5724,0
2773,0003319,65536,5269,60267,0,0
2774,0001391,65536,0,0,0,65536
2775,0001027,65536,59806,0,5730,0
2776,0007204,65536,59802,0,0,5734
2777,0007534,65536,0,0,65536,0
2778,0002352,65536,5314,60222,0,0
2779,0005458,65536,59791,5745,0,0
2780,0001392,65536,0,0,0,65536
2781,0005430,65536,59788,5748,0,0
2782,0007545,65536,0,0,65536,0
2783,0006788,65536,59786,0,5750,0
2784,0003402,65536,5339,60197,0,0
2785,0001393,65536,0,0,0,65536
2786,0007106,65536,59786,0,5750,0
2787,0007481,65536,59774,0,5762,0
2788,0005352,65536,5366,60170,0,0
2789,0001394,65536,0,0,0,65536
2790,0000323,65536,59773,0,0,5763
2791,0007554,65536,0,0,65536,0
2792,0005545,65536,59773,0,0,5763
2793,0002468,65536,5402,60134,0,0
2794,0004713,65536,59769,0,0,5767
2795,0004034,65536,2,0,65534,0
2796,0001395,65536,0,0,0,65536
2797,0002688,65536,59767,5769,0,0
2798,0006855,65536,59758,0,5778,0
2799,0003867,65536,5436,60100,0,0
2800,0006155,65536,59749,0,5787,0
2801,0001396,65536,0,0,0,65536
2802,0006873,65536,13,0,65523,0
2803,0004021,65536,59748,0,5788,0
2804,0002685,65536,5444,60092,0,0
2805,0002922,65536,59738,5798,0,0
2806,0001398,65536,0,0,0,65536
2807,0007684,65536,59738,0,0,5798
2808,0005836,65536,15,0,65521,0
2809,0004661,65536,59737,0,5799,0
2810,0001850,65536,5452,60084,0,0
2811,0001399,65536,0,0,0,65536
2812,0007659,65536,59728,0,5808,0
2813,0006598,65536,59711,0,5825,0
2814,0002436,65536,5464,60072,0,0
2815,0006928,65536,20,0,65516,0
2816,0006828,65536,59683,0,5853,0
2817,0001400,65536,0,0,0,65536
2818,0003863,65536,59681,5855,0,0
2819,0001199,65536,5481,60055,0,0
2820,0007054,65536,59679,0,2275,3582
2821,0005944,65536,23,0,65513,0
2822,0001401,65536,0,0,0,65536
2823,0003226,65536,59678,5858,0,0
2824,0005217,65536,59648,0,5888,0
2825,0001671,65536,5506,60030,0,0
2826,0000259,65536,57,0,65479,0
2827,0001402,65536,0,0,0,65536
2828,0001015,65536,59643,0,5893,0
2829,0005246,65536,59640,0,0,5896
2830,0001501,65536,5538,59998,0,0
2831,0005724,65536,59630,0,5906,0
2832,0001407,65536,0,0,0,65536
2833,0003914,65536,66,0,65470,0
2834,0002677,65536,59629,5907,0,0
2835,0007119,65536,59618,0,5918,0
2836,0002737,65536,5548,59988,0,0
2837,0001408,65536,0,0,0,65536
2838,0006358,65536,59594,0,5942,0
2839,0005778,65536,69,0,65467,0
2840,0005169,65536,59593,0,5943,0
2841,0003654,65536,5559,59977,0,0
2842,0007220,65536,59588,0,5948,0
2843,0001409,65536,0,0,0,65536
2844,0005838,65536,59587,0,5949,0
2845,0001657,65536,5617,59919,0,0
2846,0006777,65536,70,0,65466,0
2847,0007133,65536,59575,0,0,5961
2848,0001410,65536,0,0,0,65536
2849,0005212,65536,59555,0,5981,0
2850,0002961,65536,5624,59912,0,0
2851,0001462,65536,59538,0,5998,0
2852,0001411,65536,0,0,0,65536
2853,0006927,65536,81,0,65455,0
2854,0007488,65536,59521,0,6015,0
2855,0006421,65536,59514,0,1222,4800
2856,0000022,65536,5664,59872,0,0
2857,0002256,65536,59494,6042,0,0
2858,0001412,65536,0,0,0,65536
2859,0006593,65536,92,0,65444,0
2860,0002181,65536,59482,6054,0,0
2861,0001975,65536,5676,59860,0,0
2862,0002705,65536,59473,6063,0,0
2863,0001413,65536,0,0,0,65536
2864,0002773,65536,59469,6067,0,0
2865,0006704,65536,104,0,65432,0
2866,0007250,65536,59459,0,6077,0
2867,0002940,65536,5682,59854,0,0
2868,0001414,65536,0,0,0,65536
2869,0002538,65536,59444,6092,0,0
2870,0006637,65536,59436,0,6100,0
2871,0007377,65536,111,0,65425,0
2872,0003168,65536,5718,59818,0,0
2873,0002228,65536,59431,6105,0,0
2874,0001415,65536,0,0,0,65536
2875,0007418,65536,59424,0,6112,0
2876,0006971,65536,116,0,65420,0
2877,0000832,65536,59408,0,0,6128
2878,0002780,65536,5726,59810,0,0
2879,0001416,65536,0,0,0,65536
2880,0007380,65536,59404,0,6132,0
2881,0002897,65536,59400,6136,0,0
2882,0004612,65536,120,0,65416,0
2883,0001937,65536,5748,59788,0,0
2884,0002753,65536,59398,6138,0,0
2885,0001417,65536,0,0,0,65536
2886,0005853,65536,59387,0,6149,0
2887,0003254,65536,59386,6150,0,0
2888,0001418,65536,0,0,0,65536
2889,0005489,65536,137,0,65399,0
2890,0003058,65536,5753,59783,0,0
2891,0000329,65536,59380,0,0,6156
2892,0004636,65536,59367,0,6169,0
2893,0002816,65536,5764,59772,0,0
2894,0001419,65536,0,0,0,65536
2895,0007127,65536,59355,0,6181,0
2896,0003962,65536,166,0,65370,0
2897,0007723,65536,59354,0,0,6182
2898,0003597,65536,59350,6186,0,0
2899,0001558,65536,5768,59768,0,0
2900,0001420,65536,0,0,0,65536
2901,0003988,65536,182,0,65354,0
2902,0002959,65536,59343,6193,0,0
2903,0001538,65536,59337,6199,0,0
2904,0001421,65536,0,0,0,65536
2905,0007660,65536,59336,0,6200,0
2906,0003303,65536,5781,59755,0,0
2907,0003966,65536,184,0,65352,0
2908,0006193,65536,59327,0,6209,0
2909,0006516,65536,59318,0,6218,0
2910,0001422,65536,0,0,0,65536
2911,0002901,65536,5784,59752,0,0
2912,0007440,65536,59315,0,6221,0
2913,0007400,65536,185,0,65351,0
2914,0004448,65536,59304,0,0,6232
2915,0006763,65536,5789,59747,0,0
2916,0001423,65536,0,0,0,65536
2917,0005268,65536,59302,0,0,6234
2918,0005590,65536,59270,0,5719,547
2919,0007024,65536,225,0,65311,0
2920,0003730,65536,5792,59744,0,0
2921,0007203,65536,59267,0,6269,0
2922,0001424,65536,0,0,0,65536
2923,0007471,65536,59258,0,6278,0
2924,0003228,65536,5818,59718,0,0
2925,0004935,65536,59248,0,0,6288
2926,0004726,65536,229,0,65307,0
2927,0001425,65536,0,0,0,65536
