sample_id,total_pixels,class_0,class_1,class_2,class_3
0005802,65536,61633,0,3903,0
0005803,65536,10128,0,55408,0
0005804,65536,0,0,65536,0
0005805,65536,29235,0,36301,0
0005806,65536,46582,0,18954,0
0005807,65536,56461,0,9075,0
0005808,65536,0,0,65536,0
0005809,65536,0,0,65536,0
0005810,65536,19531,0,46005,0
0005811,65536,6807,0,58729,0
0005812,65536,53326,0,12210,0
0005813,65536,47075,0,18461,0
0005814,65536,63031,0,2505,0
0005815,65536,0,0,65536,0
0005816,65536,5208,0,60328,0
0005817,65536,876,0,64660,0
0005818,65536,48325,0,17211,0
0005819,65536,39224,0,26312,0
0005820,65536,46004,0,19532,0
0005821,65536,19541,0,45995,0
0005822,65536,0,0,65536,0
0005823,65536,12859,0,52677,0
0005824,65536,64081,0,1455,0
0005825,65536,2125,0,63411,0
0005826,65536,0,0,65536,0
0005827,65536,57778,0,7758,0
0005828,65536,55043,0,10493,0
0005829,65536,4036,0,61500,0
0005830,65536,0,0,65536,0
0005831,65536,1465,0,64071,0
0005832,65536,0,0,65536,0
0005833,65536,14739,0,50797,0
0005834,65536,12752,0,52784,0
0005835,65536,40511,0,25025,0
0005836,65536,15,0,65521,0
0005837,65536,38840,0,26696,0
0005838,65536,59587,0,5949,0
0005839,65536,2677,0,62859,0
0005840,65536,0,0,65536,0
0005841,65536,0,0,65536,0
0005842,65536,42811,0,22725,0
0005843,65536,0,0,65536,0
0005844,65536,0,0,65536,0
0005845,65536,0,0,65536,0
0005846,65536,0,0,65536,0
0005847,65536,0,0,65536,0
0005848,65536,10375,0,55161,0
0005849,65536,59051,0,6485,0
0005850,65536,12289,0,53247,0
0005851,65536,35453,0,30083,0
0005852,65536,57065,0,8471,0
0005853,65536,59387,0,6149,0
0005854,65536,1171,0,64365,0
0005855,65536,0,0,65536,0
0005856,65536,0,0,65536,0
0005857,65536,54750,0,10786,0
0005858,65536,42339,0,23197,0
0005859,65536,63145,0,2391,0
0005860,65536,11833,0,53703,0
0005861,65536,14182,0,51354,0
0005862,65536,24276,0,41260,0
0005863,65536,37542,0,27994,0
0005864,65536,16062,0,49474,0
0005865,65536,0,0,65536,0
0005866,65536,0,0,65536,0
0005867,65536,26590,0,38946,0
0005868,65536,62431,0,3105,0
0005869,65536,33108,0,32428,0
0005870,65536,2654,0,62882,0
0005871,65536,2827,0,62709,0
0005872,65536,4454,0,61082,0
0005873,65536,1462,0,64074,0
0005874,65536,0,0,65536,0
0005875,65536,0,0,65536,0
0005876,65536,21806,0,43730,0
0005877,65536,2816,0,62720,0
0005878,65536,35102,0,30434,0
0005879,65536,0,0,65536,0
0005880,65536,0,0,65536,0
0005881,65536,0,0,65536,0
0005882,65536,0,0,65536,0
0005883,65536,0,0,65536,0
0005884,65536,0,0,65536,0
0005885,65536,33539,0,31997,0
0005886,65536,3699,0,61837,0
0005887,65536,0,0,65536,0
0005888,65536,0,0,65536,0
0005889,65536,0,0,65536,0
0005890,65536,0,0,65536,0
0005891,65536,0,0,65536,0
0005892,65536,0,0,65536,0
0005893,65536,0,0,65536,0
0005894,65536,0,0,65536,0
0005895,65536,0,0,65536,0
0005896,65536,0,0,65536,0
0005897,65536,0,0,65536,0
0005898,65536,2400,0,63136,0
0005899,65536,63282,0,2254,0
0005900,65536,0,0,65536,0
0005901,65536,0,0,65536,0
0005902,65536,0,0,65536,0
0005903,65536,62886,0,2650,0
0005904,65536,16538,0,48998,0
0005905,65536,0,0,65536,0
0005906,65536,0,0,65536,0
0005907,65536,0,0,65536,0
0005908,65536,0,0,65536,0
0005909,65536,1511,0,64025,0
0005910,65536,0,0,65536,0
0005911,65536,0,0,65536,0
0005912,65536,0,0,65536,0
0005913,65536,0,0,65536,0
0005914,65536,0,0,65536,0
0005915,65536,0,0,65536,0
0005916,65536,21002,0,44534,0
0005917,65536,39553,0,25983,0
0005918,65536,0,0,65536,0
0005919,65536,61598,0,3938,0
0005920,65536,11575,0,53961,0
0005921,65536,0,0,65536,0
0005922,65536,0,0,65536,0
0005923,65536,0,0,65536,0
0005924,65536,0,0,65536,0
0005925,65536,31986,0,33550,0
0005926,65536,0,0,65536,0
0005927,65536,0,0,65536,0
0005928,65536,0,0,65536,0
0005929,65536,0,0,65536,0
0005930,65536,0,0,65536,0
0005931,65536,0,0,65536,0
0005932,65536,64874,0,662,0
0005933,65536,35601,0,29935,0
0005934,65536,1829,0,63707,0
0005935,65536,51720,0,13816,0
0005936,65536,48609,0,16927,0
0005937,65536,40242,0,25294,0
0005938,65536,0,0,65536,0
0005939,65536,34314,0,31222,0
0005940,65536,44603,0,20933,0
0005941,65536,10004,0,55532,0
0005942,65536,7544,0,57992,0
0005943,65536,0,0,65536,0
0005944,65536,23,0,65513,0
0005945,65536,0,0,65536,0
0005946,65536,14010,0,51526,0
0005947,65536,0,0,65536,0
0005948,65536,61129,0,4407,0
0005949,65536,21069,0,44467,0
0005950,65536,56307,0,9229,0
0005951,65536,60376,0,5160,0
0005952,65536,60841,0,4695,0
0005953,65536,57762,0,7774,0
0005954,65536,54366,0,11170,0
0005955,65536,51904,0,13632,0
0005956,65536,43717,0,21819,0
0005957,65536,57670,0,7866,0
0005958,65536,44923,0,20613,0
0005959,65536,65468,0,68,0
0005960,65536,29033,0,36503,0
0005961,65536,0,0,65536,0
0005962,65536,62809,0,2727,0
0005963,65536,23831,0,41705,0
0005964,65536,62965,0,2571,0
0005965,65536,6735,0,58801,0
0005966,65536,270,0,65266,0
0005967,65536,15685,0,49851,0
0005968,65536,37060,0,28476,0
0005969,65536,56886,0,8650,0
0005970,65536,1017,0,64519,0
0005971,65536,0,0,65536,0
0005972,65536,20742,0,44794,0
0005973,65536,49633,0,15903,0
0005974,65536,53958,0,11578,0
0005975,65536,3151,0,62385,0
0005976,65536,7705,0,57831,0
0005977,65536,61857,0,3679,0
0005978,65536,55884,0,9652,0
0005979,65536,60096,0,5440,0
0005980,65536,49258,0,16278,0
0005981,65536,55784,0,9752,0
0005982,65536,63930,0,1606,0
0005983,65536,55949,0,9587,0
0005984,65536,15520,0,50016,0
0005985,65536,0,0,65536,0
0005986,65536,0,0,65536,0
0005987,65536,23516,0,42020,0
0005988,65536,9100,0,56436,0
0005989,65536,1652,0,63884,0
0005990,65536,0,0,65536,0
0005991,65536,35713,0,29823,0
0005992,65536,16158,0,49378,0
0005993,65536,25451,0,40085,0
0005994,65536,2129,0,63407,0
0005995,65536,0,0,65536,0
0005996,65536,0,0,65536,0
0005997,65536,49927,0,15609,0
0005998,65536,35878,0,29658,0
0005999,65536,0,0,65536,0
0006000,65536,52107,0,13429,0
0006001,65536,65372,0,164,0
0006002,65536,65519,0,17,0
0006003,65536,35454,0,30082,0
0006004,65536,0,0,65536,0
0006005,65536,0,0,65536,0
0006006,65536,0,0,65536,0
0006007,65536,0,0,65536,0
0006008,65536,0,0,65536,0
0006009,65536,9849,0,55687,0
0006010,65536,2734,0,62802,0
0006011,65536,0,0,65536,0
0006012,65536,63937,0,1599,0
0006013,65536,0,0,65536,0
0006014,65536,19710,0,45826,0
0006015,65536,37725,0,27811,0
0006016,65536,0,0,65536,0
0006017,65536,57944,0,7592,0
0006018,65536,43441,0,22095,0
0006019,65536,0,0,65536,0
0006020,65536,5288,0,60248,0
0006021,65536,20866,0,44670,0
0006022,65536,0,0,65536,0
0006023,65536,0,0,65536,0
0006024,65536,0,0,65536,0
0006025,65536,0,0,65536,0
0006026,65536,0,0,65536,0
0006027,65536,0,0,65536,0
0006028,65536,0,0,65536,0
0006029,65536,6739,0,58797,0
0006030,65536,6484,0,59052,0
0006031,65536,0,0,65536,0
0006032,65536,0,0,65536,0
0006033,65536,0,0,65536,0
0006034,65536,0,0,65536,0
0006035,65536,0,0,65536,0
0006036,65536,0,0,65536,0
0006037,65536,0,0,65536,0
0006038,65536,0,0,65536,0
0006039,65536,0,0,65536,0
0006040,65536,0,0,65536,0
0006041,65536,0,0,65536,0
0006042,65536,0,0,65536,0
0006043,65536,0,0,65536,0
0006044,65536,0,0,65536,0
0006045,65536,0,0,65536,0
0006046,65536,0,0,65536,0
0006047,65536,0,0,65536,0
0006048,65536,0,0,65536,0
0006049,65536,0,0,65536,0
0006050,65536,0,0,65536,0
0006051,65536,0,0,65536,0
0006052,65536,0,0,65536,0
0006053,65536,0,0,65536,0
0006054,65536,0,0,65536,0
0006055,65536,0,0,65536,0
0006056,65536,0,0,65536,0
0006057,65536,0,0,65536,0
0006058,65536,0,0,65536,0
0006059,65536,0,0,65536,0
0006060,65536,0,0,65536,0
0006061,65536,0,0,65536,0
0006062,65536,0,0,65536,0
0006063,65536,0,0,65536,0
0006064,65536,0,0,65536,0
0006065,65536,0,0,65536,0
0006066,65536,0,0,65536,0
0006067,65536,0,0,65536,0
0006068,65536,0,0,65536,0
0006069,65536,0,0,65536,0
0006070,65536,0,0,65536,0
0006071,65536,0,0,65536,0
0006072,65536,0,0,65536,0
0006073,65536,0,0,65536,0
0006074,65536,0,0,65536,0
0006075,65536,0,0,65536,0
0006076,65536,0,0,65536,0
0006077,65536,5842,0,59694,0
0006078,65536,376,0,65160,0
0006079,65536,0,0,65536,0
0006080,65536,0,0,65536,0
0006081,65536,968,0,64568,0
0006082,65536,61051,0,4485,0
0006083,65536,415,0,65121,0
0006084,65536,31440,0,34096,0
0006085,65536,33804,0,31732,0
0006086,65536,16476,0,49060,0
0006087,65536,36744,0,28792,0
0006088,65536,49576,0,15960,0
0006089,65536,9202,0,56334,0
0006090,65536,5399,0,60137,0
0006091,65536,63388,0,2148,0
0006092,65536,7098,0,58438,0
0006093,65536,62419,0,3117,0
0006094,65536,65451,0,85,0
0006095,65536,46513,0,19023,0
0006096,65536,65377,0,159,0
0006097,65536,62829,0,2707,0
0006098,65536,58274,0,7262,0
0006099,65536,55522,0,10014,0
0006100,65536,48808,0,16728,0
0006101,65536,55471,0,10065,0
0006102,65536,60263,0,5273,0
0006103,65536,52575,0,12961,0
0006104,65536,56063,0,9473,0
0006105,65536,60029,0,5507,0
0006106,65536,63434,0,2102,0
0006107,65536,46911,0,18625,0
0006108,65536,37073,0,28463,0
0006109,65536,26428,0,39108,0
0006110,65536,59073,0,6463,0
0006111,65536,28005,0,37531,0
0006112,65536,65499,0,37,0
0006113,65536,38799,0,26737,0
0006114,65536,56322,0,9214,0
0006115,65536,15084,0,50452,0
0006116,65536,44096,0,21440,0
0006117,65536,56700,0,8836,0
0006118,65536,59823,0,5713,0
0006119,65536,62889,0,2647,0
0006120,65536,54890,0,10646,0
0006121,65536,58482,0,7054,0
0006122,65536,57379,0,8157,0
0006123,65536,47428,0,18108,0
0006124,65536,26738,0,38798,0
0006125,65536,46688,0,18848,0
0006126,65536,39320,0,26216,0
0006127,65536,42501,0,23035,0
0006128,65536,47502,0,18034,0
0006129,65536,44555,0,20981,0
0006130,65536,47528,0,18008,0
0006131,65536,62434,0,3102,0
0006132,65536,57681,0,7855,0
0006133,65536,49817,0,15719,0
0006134,65536,63983,0,1553,0
0006135,65536,55331,0,10205,0
0006136,65536,65422,0,114,0
0006137,65536,38815,0,26721,0
0006138,65536,18384,0,47152,0
0006139,65536,60617,0,4919,0
0006140,65536,65511,0,25,0
0006141,65536,58964,0,6572,0
0006142,65536,60120,0,0,5416
0006143,65536,44833,0,20703,0
0006144,65536,57008,0,8528,0
0006145,65536,63538,0,1998,0
0006146,65536,25025,0,40511,0
0006147,65536,8266,0,57270,0
0006148,65536,60063,0,5473,0
0006149,65536,61377,0,4159,0
0006150,65536,50381,0,15155,0
0006151,65536,61366,0,4170,0
0006152,65536,51136,0,3652,10748
0006153,65536,65460,0,76,0
0006154,65536,20300,0,45236,0
0006155,65536,59749,0,5787,0
0006156,65536,65362,0,174,0
0006157,65536,53627,0,11909,0
0006158,65536,18711,0,46825,0
0006159,65536,63183,0,2353,0
0006160,65536,51589,0,13947,0
0006161,65536,62790,0,2746,0
0006162,65536,53785,0,11751,0
0006163,65536,62287,0,3249,0
0006164,65536,23257,0,42279,0
0006165,65536,65191,0,345,0
0006166,65536,60205,0,5331,0
0006167,65536,62966,0,2570,0
0006168,65536,63260,0,2276,0
0006169,65536,41296,0,24240,0
0006170,65536,55196,0,10340,0
0006171,65536,44706,0,20830,0
0006172,65536,49175,0,16361,0
0006173,65536,39309,0,26227,0
0006174,65536,40019,0,25517,0
0006175,65536,63359,0,2177,0
0006176,65536,54060,0,11476,0
0006177,65536,62740,0,2796,0
0006178,65536,65258,0,278,0
0006179,65536,58560,0,6976,0
0006180,65536,58230,0,7306,0
0006181,65536,59045,0,6491,0
0006182,65536,34468,0,31068,0
0006183,65536,35701,0,29835,0
0006184,65536,35100,0,30436,0
0006185,65536,64156,0,1380,0
0006186,65536,62703,0,2833,0
0006187,65536,53800,0,11736,0
0006188,65536,50408,0,15128,0
0006189,65536,50367,0,15169,0
0006190,65536,55770,0,9766,0
0006191,65536,55194,0,10342,0
0006192,65536,43177,0,22359,0
0006193,65536,59327,0,6209,0
0006194,65536,48057,0,17479,0
0006195,65536,50570,0,14966,0
0006196,65536,52997,0,12539,0
0006197,65536,65352,0,184,0
0006198,65536,60971,0,4565,0
0006199,65536,64035,0,1501,0
0006200,65536,61724,0,3812,0
0006201,65536,51888,0,13648,0
0006202,65536,63632,0,1904,0
0006203,65536,44606,0,20930,0
0006204,65536,30990,0,34546,0
0006205,65536,33872,0,31664,0
0006206,65536,62274,0,3262,0
0006207,65536,24942,0,40594,0
0006208,65536,37292,0,28244,0
0006209,65536,54472,0,11064,0
0006210,65536,59233,0,6303,0
0006211,65536,57530,0,8006,0
0006212,65536,54172,0,11364,0
0006213,65536,61471,0,4065,0
0006214,65536,9665,0,55871,0
0006215,65536,53820,0,11716,0
0006216,65536,58042,0,7494,0
0006217,65536,45646,0,19890,0
0006218,65536,61807,0,3729,0
0006219,65536,53191,0,12345,0
0006220,65536,45084,0,20452,0
0006221,65536,54887,0,10649,0
0006222,65536,65064,0,472,0
0006223,65536,53768,0,11768,0
0006224,65536,43218,0,22318,0
0006225,65536,31655,0,33881,0
0006226,65536,36614,0,28922,0
0006227,65536,49818,0,15718,0
0006228,65536,60733,0,4803,0
0006229,65536,54660,0,10876,0
0006230,65536,58314,0,7222,0
0006231,65536,65499,0,37,0
0006232,65536,61210,0,4326,0
0006233,65536,62738,0,2798,0
0006234,65536,27354,0,38182,0
0006235,65536,53447,0,12089,0
0006236,65536,58851,0,6685,0
0006237,65536,46310,0,19226,0
0006238,65536,44551,0,20985,0
0006239,65536,45296,0,20240,0
0006240,65536,63288,0,2248,0
0006241,65536,55603,0,9933,0
0006242,65536,61084,0,4452,0
0006243,65536,46751,0,18785,0
0006244,65536,45519,0,20017,0
0006245,65536,43854,0,21682,0
0006246,65536,52385,0,13151,0
0006247,65536,40464,0,25072,0
0006248,65536,56524,0,9012,0
0006249,65536,45433,0,20103,0
0006250,65536,23924,0,41612,0
0006251,65536,41162,0,24374,0
0006252,65536,51370,0,14166,0
0006253,65536,54120,0,11416,0
0006254,65536,65375,0,161,0
0006255,65536,65474,0,62,0
0006256,65536,45465,0,20071,0
0006257,65536,39135,0,26401,0
0006258,65536,50716,0,14820,0
0006259,65536,21197,0,44339,0
0006260,65536,62847,0,2689,0
0006261,65536,0,0,0,65536
0006262,65536,0,0,0,65536
0006263,65536,0,0,0,65536
0006264,65536,11621,0,0,53915
0006265,65536,60532,0,0,5004
0006266,65536,0,0,0,65536
0006267,65536,0,0,0,65536
0006268,65536,0,0,0,65536
0006269,65536,307,0,0,65229
0006270,65536,0,0,0,65536
0006271,65536,0,0,0,65536
0006272,65536,0,0,0,65536
0006273,65536,266,0,0,65270
0006274,65536,25585,0,0,39951
0006275,65536,0,0,0,65536
0006276,65536,3244,0,0,62292
0006277,65536,0,0,0,65536
0006278,65536,0,0,0,65536
0006279,65536,0,0,0,65536
0006280,65536,0,0,0,65536
0006281,65536,0,0,0,65536
0006282,65536,0,0,0,65536
0006283,65536,0,0,0,65536
0006284,65536,0,0,0,65536
0006285,65536,0,0,0,65536
0006286,65536,0,0,0,65536
0006287,65536,0,0,0,65536
0006288,65536,0,0,0,65536
0006289,65536,0,0,0,65536
0006290,65536,441,0,0,65095
0006291,65536,0,0,0,65536
0006292,65536,1239,0,0,64297
0006293,65536,0,0,0,65536
0006294,65536,0,0,0,65536
0006295,65536,0,0,0,65536
0006296,65536,0,0,0,65536
0006297,65536,0,0,0,65536
0006298,65536,0,0,0,65536
0006299,65536,0,0,0,65536
0006300,65536,0,0,0,65536
0006301,65536,0,0,0,65536
0006302,65536,40407,0,0,25129
0006303,65536,0,0,0,65536
0006304,65536,0,0,0,65536
0006305,65536,1133,0,0,64403
0006306,65536,0,0,0,65536
0006307,65536,0,0,0,65536
0006308,65536,0,0,0,65536
0006309,65536,0,0,0,65536
0006310,65536,0,0,0,65536
0006311,65536,0,0,0,65536
0006312,65536,0,0,0,65536
0006313,65536,0,0,0,65536
0006314,65536,0,0,0,65536
0006315,65536,0,0,0,65536
0006316,65536,0,0,0,65536
0006317,65536,2128,0,0,63408
0006318,65536,0,0,0,65536
0006319,65536,37093,0,0,28443
0006320,65536,0,0,0,65536
0006321,65536,0,0,0,65536
0006322,65536,0,0,0,65536
0006323,65536,0,0,0,65536
0006324,65536,0,0,0,65536
0006325,65536,0,0,0,65536
0006326,65536,12,0,0,65524
0006327,65536,0,0,0,65536
0006328,65536,0,0,0,65536
0006329,65536,0,0,0,65536
0006330,65536,7105,0,0,58431
0006331,65536,0,0,0,65536
0006332,65536,0,0,0,65536
0006333,65536,0,0,0,65536
0006334,65536,26358,0,0,39178
0006335,65536,0,0,0,65536
0006336,65536,0,0,0,65536
0006337,65536,0,0,0,65536
0006338,65536,0,0,0,65536
0006339,65536,338,0,0,65198
0006340,65536,0,0,0,65536
0006341,65536,0,0,0,65536
0006342,65536,0,0,0,65536
0006343,65536,0,0,0,65536
0006344,65536,0,0,0,65536
0006345,65536,0,0,0,65536
0006346,65536,0,0,0,65536
0006347,65536,0,0,0,65536
0006348,65536,62225,0,0,3311
0006349,65536,6010,0,0,59526
0006350,65536,0,0,0,65536
0006351,65536,0,0,0,65536
0006352,65536,0,0,0,65536
0006353,65536,0,0,0,65536
0006354,65536,29760,0,0,35776
0006355,65536,62348,0,0,3188
0006356,65536,0,0,0,65536
0006357,65536,51537,0,13999,0
0006358,65536,59594,0,5942,0
0006359,65536,1656,0,0,63880
0006360,65536,753,0,0,64783
0006361,65536,0,0,0,65536
0006362,65536,0,0,0,65536
0006363,65536,0,0,0,65536
0006364,65536,0,0,0,65536
0006365,65536,0,0,0,65536
0006366,65536,0,0,0,65536
0006367,65536,0,0,0,65536
0006368,65536,0,0,0,65536
0006369,65536,0,0,0,65536
0006370,65536,0,0,0,65536
0006371,65536,31887,0,0,33649
0006372,65536,0,0,0,65536
0006373,65536,0,0,0,65536
0006374,65536,0,0,0,65536
0006375,65536,0,0,0,65536
0006376,65536,0,0,0,65536
0006377,65536,0,0,0,65536
0006378,65536,0,0,0,65536
0006379,65536,0,0,0,65536
0006380,65536,0,0,0,65536
0006381,65536,54402,0,0,11134
0006382,65536,0,0,0,65536
0006383,65536,0,0,0,65536
0006384,65536,188,0,0,65348
0006385,65536,0,0,0,65536
0006386,65536,0,0,0,65536
0006387,65536,0,0,0,65536
0006388,65536,0,0,0,65536
0006389,65536,0,0,0,65536
0006390,65536,59838,0,0,5698
0006391,65536,0,0,0,65536
0006392,65536,0,0,0,65536
0006393,65536,0,0,0,65536
0006394,65536,729,0,0,64807
0006395,65536,285,0,0,65251
0006396,65536,0,0,0,65536
0006397,65536,0,0,0,65536
0006398,65536,0,0,0,65536
0006399,65536,0,0,0,65536
0006400,65536,0,0,0,65536
0006401,65536,0,0,0,65536
0006402,65536,56069,0,0,9467
0006403,65536,462,0,0,65074
0006404,65536,0,0,0,65536
0006405,65536,0,0,0,65536
0006406,65536,0,0,0,65536
0006407,65536,0,0,0,65536
0006408,65536,0,0,0,65536
0006409,65536,0,0,0,65536
0006410,65536,0,0,0,65536
0006411,65536,0,0,0,65536
0006412,65536,63250,0,0,2286
0006413,65536,0,0,0,65536
0006414,65536,0,0,0,65536
0006415,65536,0,0,0,65536
0006416,65536,0,0,0,65536
0006417,65536,0,0,0,65536
0006418,65536,10486,0,0,55050
0006419,65536,0,0,0,65536
0006420,65536,42820,0,2719,19997
0006421,65536,59514,0,1222,4800
0006422,65536,44121,0,21415,0
0006423,65536,0,0,0,65536
0006424,65536,5787,0,0,59749
0006425,65536,0,0,0,65536
0006426,65536,0,0,0,65536
0006427,65536,0,0,0,65536
0006428,65536,0,0,0,65536
0006429,65536,0,0,0,65536
0006430,65536,0,0,0,65536
0006431,65536,0,0,0,65536
0006432,65536,470,0,0,65066
0006433,65536,14775,0,0,50761
0006434,65536,46668,0,0,18868
0006435,65536,0,0,0,65536
0006436,65536,2326,0,0,63210
0006437,65536,39075,0,26461,0
0006438,65536,23106,0,42430,0
0006439,65536,18123,0,47413,0
0006440,65536,34724,0,30812,0
0006441,65536,39421,0,26115,0
0006442,65536,62345,0,3191,0
0006443,65536,14461,0,51075,0
0006444,65536,53891,0,11645,0
0006445,65536,28733,0,36803,0
0006446,65536,4911,0,60625,0
0006447,65536,8160,0,57376,0
0006448,65536,0,0,65536,0
0006449,65536,0,0,65536,0
0006450,65536,56939,0,8597,0
0006451,65536,57386,0,8150,0
0006452,65536,58959,0,6577,0
0006453,65536,65219,0,317,0
0006454,65536,46427,0,19109,0
0006455,65536,33188,0,32348,0
0006456,65536,31094,0,34442,0
0006457,65536,14144,0,51392,0
0006458,65536,0,0,65536,0
0006459,65536,0,0,65536,0
0006460,65536,0,0,65536,0
0006461,65536,64509,0,1027,0
0006462,65536,54369,0,11167,0
0006463,65536,45625,0,19911,0
0006464,65536,33188,0,32348,0
0006465,65536,10817,0,54719,0
0006466,65536,53603,0,11933,0
0006467,65536,24015,0,41521,0
0006468,65536,13360,0,52176,0
0006469,65536,0,0,65536,0
0006470,65536,29075,0,36461,0
0006471,65536,30323,0,35213,0
0006472,65536,62109,0,3427,0
0006473,65536,62531,0,3005,0
0006474,65536,47793,0,17743,0
0006475,65536,37132,0,28404,0
0006476,65536,34915,0,30621,0
0006477,65536,57271,0,8265,0
0006478,65536,43216,0,22320,0
0006479,65536,2856,0,62680,0
0006480,65536,0,0,65536,0
0006481,65536,0,0,65536,0
0006482,65536,2984,0,62552,0
0006483,65536,35400,0,30136,0
0006484,65536,63076,0,2460,0
0006485,65536,54835,0,10701,0
0006486,65536,44794,0,20742,0
0006487,65536,39014,0,26522,0
0006488,65536,45720,0,19816,0
0006489,65536,21984,0,43552,0
0006490,65536,0,0,65536,0
0006491,65536,0,0,65536,0
0006492,65536,3320,0,62216,0
0006493,65536,316,0,65220,0
0006494,65536,40800,0,24736,0
0006495,65536,37303,0,28233,0
0006496,65536,16135,0,49401,0
0006497,65536,25068,0,40468,0
0006498,65536,18742,0,46794,0
0006499,65536,46281,0,19255,0
0006500,65536,17336,0,48200,0
0006501,65536,1019,0,64517,0
0006502,65536,1455,0,64081,0
0006503,65536,0,0,65536,0
0006504,65536,0,0,65536,0
0006505,65536,56983,0,8553,0
0006506,65536,58414,0,7122,0
0006507,65536,57010,0,8526,0
0006508,65536,34675,0,30861,0
0006509,65536,65318,0,218,0
0006510,65536,50508,0,15028,0
0006511,65536,8891,0,56645,0
0006512,65536,786,0,64750,0
0006513,65536,5103,0,60433,0
0006514,65536,0,0,65536,0
0006515,65536,0,0,65536,0
0006516,65536,59318,0,6218,0
0006517,65536,41859,0,23677,0
0006518,65536,61645,0,3891,0
0006519,65536,62537,0,2999,0
0006520,65536,20301,0,45235,0
0006521,65536,44782,0,20754,0
0006522,65536,62173,0,3363,0
0006523,65536,60905,0,4631,0
0006524,65536,37897,0,27639,0
0006525,65536,1635,0,63901,0
0006526,65536,0,0,65536,0
0006527,65536,0,0,65536,0
0006528,65536,54213,0,11323,0
0006529,65536,60326,0,5210,0
0006530,65536,55077,0,10459,0
0006531,65536,10097,0,55439,0
0006532,65536,34221,0,31315,0
0006533,65536,54567,0,10969,0
0006534,65536,8836,0,56700,0
0006535,65536,20184,0,45352,0
0006536,65536,2654,0,62882,0
0006537,65536,1847,0,63689,0
0006538,65536,32976,0,32560,0
0006539,65536,343,0,65193,0
0006540,65536,0,0,65536,0
0006541,65536,22546,0,42990,0
0006542,65536,42028,0,23508,0
0006543,65536,57474,0,8062,0
0006544,65536,49049,0,16487,0
0006545,65536,52158,0,13378,0
0006546,65536,21182,0,44354,0
0006547,65536,38314,0,27222,0
0006548,65536,22752,0,42784,0
0006549,65536,9234,0,56302,0
0006550,65536,7887,0,57649,0
0006551,65536,0,0,65536,0
0006552,65536,0,0,65536,0
0006553,65536,46573,0,18963,0
0006554,65536,63232,0,2304,0
0006555,65536,33239,0,32297,0
0006556,65536,47450,0,18086,0
0006557,65536,31663,0,33873,0
0006558,65536,64364,0,1172,0
0006559,65536,4974,0,60562,0
0006560,65536,10589,0,54947,0
0006561,65536,60106,0,5430,0
0006562,65536,42346,0,23190,0
0006563,65536,54874,0,10662,0
0006564,65536,36880,0,28656,0
0006565,65536,52448,0,13088,0
0006566,65536,61814,0,3722,0
0006567,65536,6020,0,59516,0
0006568,65536,12670,0,52866,0
0006569,65536,47692,0,17844,0
0006570,65536,0,0,65536,0
0006571,65536,49659,0,15877,0
0006572,65536,60884,0,4652,0
0006573,65536,49061,0,16475,0
0006574,65536,51171,0,14365,0
0006575,65536,54947,0,10589,0
0006576,65536,64853,0,683,0
0006577,65536,64332,0,1204,0
0006578,65536,11263,0,54273,0
0006579,65536,36949,0,28587,0
0006580,65536,5315,0,60221,0
0006581,65536,12028,0,53508,0
0006582,65536,0,0,65536,0
0006583,65536,0,0,65536,0
0006584,65536,48449,0,17087,0
0006585,65536,61044,0,4492,0
0006586,65536,16323,0,49213,0
0006587,65536,37240,0,28296,0
0006588,65536,58390,0,7146,0
0006589,65536,44603,0,20933,0
0006590,65536,48655,0,16881,0
0006591,65536,3245,0,62291,0
0006592,65536,8038,0,57498,0
0006593,65536,92,0,65444,0
0006594,65536,0,0,65536,0
0006595,65536,0,0,65536,0
0006596,65536,0,0,65536,0
0006597,65536,49411,0,16125,0
0006598,65536,59711,0,5825,0
0006599,65536,35410,0,30126,0
0006600,65536,30990,0,34546,0
0006601,65536,47262,0,18274,0
0006602,65536,15822,0,49714,0
0006603,65536,27007,0,38529,0
0006604,65536,0,0,65536,0
0006605,65536,4347,0,61189,0
0006606,65536,29923,0,35613,0
0006607,65536,6492,0,59044,0
0006608,65536,0,0,65536,0
0006609,65536,0,0,65536,0
0006610,65536,14023,0,51513,0
0006611,65536,62045,0,3491,0
0006612,65536,29225,0,36311,0
0006613,65536,34776,0,30760,0
0006614,65536,19589,0,45947,0
0006615,65536,16284,0,49252,0
0006616,65536,6658,0,58878,0
0006617,65536,3195,0,62341,0
0006618,65536,1773,0,63763,0
0006619,65536,0,0,65536,0
0006620,65536,24459,0,41077,0
0006621,65536,19372,0,46164,0
0006622,65536,0,0,65536,0
0006623,65536,0,0,65536,0
0006624,65536,24333,0,41203,0
0006625,65536,2904,0,62632,0
0006626,65536,4627,0,60909,0
0006627,65536,4982,0,60554,0
0006628,65536,27521,0,38015,0
0006629,65536,63938,0,1598,0
0006630,65536,40455,0,25081,0
0006631,65536,65105,0,431,0
0006632,65536,48543,0,16993,0
0006633,65536,53698,0,11838,0
0006634,65536,53795,0,11741,0
0006635,65536,63761,0,1775,0
0006636,65536,57502,0,8034,0
0006637,65536,59436,0,6100,0
0006638,65536,63770,0,1766,0
0006639,65536,57123,0,8413,0
0006640,65536,55147,0,10389,0
0006641,65536,65524,0,12,0
0006642,65536,44138,0,21398,0
0006643,65536,5830,0,59706,0
