sample_id,total_pixels,class_0,class_1
0005783,262144,196608,65536
0005784,262144,196608,65536
0005785,262144,196608,65536
0005786,262144,196608,65536
0005787,262144,196608,65536
0005788,262144,196608,65536
0005789,262144,196608,65536
0005790,262144,196608,65536
0005791,262144,196608,65536
0005792,262144,196608,65536
0005793,262144,196608,65536
0005794,262144,196608,65536
0005795,262144,196608,65536
0005796,262144,196608,65536
0005797,262144,196608,65536
0005798,262144,196608,65536
0005799,262144,196608,65536
0005800,262144,196608,65536
0005801,262144,196608,65536
0005802,262144,196608,65536
0005803,262144,196608,65536
0005804,262144,196608,65536
0005805,262144,196608,65536
0005806,262144,196608,65536
0005807,262144,196608,65536
0005808,262144,196608,65536
0005809,262144,196608,65536
0005810,262144,196608,65536
0005811,262144,196608,65536
0005812,262144,196608,65536
0005813,262144,196608,65536
0005814,262144,196608,65536
0005815,262144,196608,65536
0005816,262144,196608,65536
0005817,262144,196608,65536
0005818,262144,196608,65536
0005819,262144,196608,65536
0005820,262144,196608,65536
0005821,262144,196608,65536
0005822,262144,196608,65536
0005823,262144,196608,65536
0005824,262144,196608,65536
0005825,262144,196608,65536
0005826,262144,196608,65536
0005827,262144,196608,65536
0005828,262144,196608,65536
0005829,262144,196608,65536
0005830,262144,196608,65536
0005831,262144,196608,65536
0005832,262144,196608,65536
0005833,262144,196608,65536
0005834,262144,196608,65536
0005835,262144,196608,65536
0005836,262144,196608,65536
0005837,262144,196608,65536
0005838,262144,196608,65536
0005839,262144,196608,65536
0005840,262144,196608,65536
0005841,262144,196608,65536
0005842,262144,196608,65536
0005843,262144,196608,65536
0005844,262144,196608,65536
0005845,262144,196608,65536
0005846,262144,196608,65536
0005847,262144,196608,65536
0005848,262144,196608,65536
0005849,262144,196608,65536
0005850,262144,196608,65536
0005851,262144,196608,65536
0005852,262144,196608,65536
0005853,262144,196608,65536
0005854,262144,196608,65536
0005855,262144,196608,65536
0005856,262144,196608,65536
0005857,262144,196608,65536
0005858,262144,196608,65536
0005859,262144,196608,65536
0005860,262144,196608,65536
0005861,262144,196608,65536
0005862,262144,196608,65536
0005863,262144,196608,65536
0005864,262144,196608,65536
0005865,262144,196608,65536
0005866,262144,196608,65536
0005867,262144,196608,65536
0005868,262144,196608,65536
0005869,262144,196608,65536
0005870,262144,196608,65536
0005871,262144,196608,65536
0005872,262144,196608,65536
0005873,262144,196608,65536
0005874,262144,196608,65536
0005875,262144,196608,65536
0005876,262144,196608,65536
0005877,262144,196608,65536
0005878,262144,196608,65536
0005879,262144,196608,65536
0005880,262144,196608,65536
0005881,262144,196608,65536
0005882,262144,196608,65536
0005883,262144,196608,65536
0005884,262144,196608,65536
0005885,262144,196608,65536
0005886,262144,196608,65536
0005887,262144,196608,65536
0005888,262144,196608,65536
0005889,262144,196608,65536
0005890,262144,196608,65536
0005891,262144,196608,65536
0005892,262144,196608,65536
0005893,262144,196608,65536
0005894,262144,196608,65536
0005895,262144,196608,65536
0005896,262144,196608,65536
0005897,262144,196608,65536
0005898,262144,196608,65536
0005899,262144,196608,65536
0005900,262144,196608,65536
0005901,262144,196608,65536
0005902,262144,196608,65536
0005903,262144,196608,65536
0005904,262144,196608,65536
0005905,262144,196608,65536
0005906,262144,196608,65536
0005907,262144,196608,65536
0005908,262144,196608,65536
0005909,262144,196608,65536
0005910,262144,196608,65536
0005911,262144,196608,65536
0005912,262144,196608,65536
0005913,262144,196608,65536
0005914,262144,196608,65536
0005915,262144,196608,65536
0005916,262144,196608,65536
0005917,262144,196608,65536
0005918,262144,196608,65536
0005919,262144,196608,65536
0005920,262144,196608,65536
0005921,262144,196608,65536
0005922,262144,196608,65536
0005923,262144,196608,65536
0005924,262144,196608,65536
0005925,262144,196608,65536
0005926,262144,196608,65536
0005927,262144,196608,65536
0005928,262144,196608,65536
0005929,262144,196608,65536
0005930,262144,196608,65536
0005931,262144,196608,65536
0005932,262144,196608,65536
0005933,262144,196608,65536
0005934,262144,196608,65536
0005935,262144,196608,65536
0005936,262144,196608,65536
0005937,262144,196608,65536
0005938,262144,196608,65536
0005939,262144,196608,65536
0005940,262144,196608,65536
0005941,262144,196608,65536
0005942,262144,196608,65536
0005943,262144,196608,65536
0005944,262144,196608,65536
0005945,262144,196608,65536
0005946,262144,196608,65536
0005947,262144,196608,65536
0005948,262144,196608,65536
0005949,262144,196608,65536
0005950,262144,196608,65536
0005951,262144,196608,65536
0005952,262144,196608,65536
0005953,262144,196608,65536
0005954,262144,196608,65536
0005955,262144,196608,65536
0005956,262144,196608,65536
0005957,262144,196608,65536
0005958,262144,196608,65536
0005959,262144,196608,65536
0005960,262144,196608,65536
0005961,262144,196608,65536
0005962,262144,196608,65536
0005963,262144,196608,65536
0005964,262144,196608,65536
0005965,262144,196608,65536
0005966,262144,196608,65536
0005967,262144,196608,65536
0005968,262144,196608,65536
0005969,262144,196608,65536
0005970,262144,196608,65536
0005971,262144,196608,65536
0005972,262144,196608,65536
0005973,262144,196608,65536
0005974,262144,196608,65536
0005975,262144,196608,65536
0005976,262144,196608,65536
0005977,262144,196608,65536
0005978,262144,196608,65536
0005979,262144,196608,65536
0005980,262144,196608,65536
0005981,262144,196608,65536
0005982,262144,196608,65536
0005983,262144,196608,65536
0005984,262144,196608,65536
0005985,262144,196608,65536
0005986,262144,196608,65536
0005987,262144,196608,65536
0005988,262144,196608,65536
0005989,262144,196608,65536
0005990,262144,196608,65536
0005991,262144,196608,65536
0005992,262144,196608,65536
0005993,262144,196608,65536
0005994,262144,196608,65536
0005995,262144,196608,65536
0005996,262144,196608,65536
0005997,262144,196608,65536
0005998,262144,196608,65536
0005999,262144,196608,65536
0006000,262144,196608,65536
0006001,262144,196608,65536
0006002,262144,196608,65536
0006003,262144,196608,65536
0006004,262144,196608,65536
0006005,262144,196608,65536
0006006,262144,196608,65536
0006007,262144,196608,65536
0006008,262144,196608,65536
0006009,262144,196608,65536
0006010,262144,196608,65536
0006011,262144,196608,65536
0006012,262144,196608,65536
0006013,262144,196608,65536
0006014,262144,196608,65536
0006015,262144,196608,65536
0006016,262144,196608,65536
0006017,262144,196608,65536
0006018,262144,196608,65536
0006019,262144,196608,65536
0006020,262144,196608,65536
0006021,262144,196608,65536
0006022,262144,196608,65536
0006023,262144,196608,65536
0006024,262144,196608,65536
0006025,262144,196608,65536
0006026,262144,196608,65536
0006027,262144,196608,65536
0006028,262144,196608,65536
0006029,262144,196608,65536
0006030,262144,196608,65536
0006031,262144,196608,65536
0006032,262144,196608,65536
0006033,262144,196608,65536
0006034,262144,196608,65536
0006035,262144,196608,65536
0006036,262144,196608,65536
0006037,262144,196608,65536
0006038,262144,196608,65536
0006039,262144,196608,65536
0006040,262144,196608,65536
0006041,262144,196608,65536
0006042,262144,196608,65536
0006043,262144,196608,65536
0006044,262144,196608,65536
0006045,262144,196608,65536
0006046,262144,196608,65536
0006047,262144,196608,65536
0006048,262144,196608,65536
0006049,262144,196608,65536
0006050,262144,196608,65536
0006051,262144,196608,65536
0006052,262144,196608,65536
0006053,262144,196608,65536
0006054,262144,196608,65536
0006055,262144,196608,65536
0006056,262144,196608,65536
0006057,262144,196608,65536
0006058,262144,196608,65536
0006059,262144,196608,65536
0006060,262144,196608,65536
0006061,262144,196608,65536
0006062,262144,196608,65536
0006063,262144,196608,65536
0006064,262144,196608,65536
0006065,262144,196608,65536
0006066,262144,196608,65536
0006067,262144,196608,65536
0006068,262144,196608,65536
0006069,262144,196608,65536
0006070,262144,196608,65536
0006071,262144,196608,65536
0006072,262144,196608,65536
0006073,262144,196608,65536
0006074,262144,196608,65536
0006075,262144,196608,65536
0006076,262144,196608,65536
0006077,262144,196608,65536
0006078,262144,196608,65536
0006079,262144,196608,65536
0006080,262144,196608,65536
0006081,262144,196608,65536
0006082,262144,196608,65536
0006083,262144,196608,65536
0006084,262144,196608,65536
0006085,262144,196608,65536
0006086,262144,196608,65536
0006087,262144,196608,65536
0006088,262144,196608,65536
0006089,262144,196608,65536
0006090,262144,196608,65536
0006091,262144,196608,65536
0006092,262144,196608,65536
0006093,262144,196608,65536
0006094,262144,196608,65536
0006095,262144,196608,65536
0006096,262144,196608,65536
0006097,262144,196608,65536
0006098,262144,196608,65536
0006099,262144,196608,65536
0006100,262144,196608,65536
0006101,262144,196608,65536
0006102,262144,196608,65536
0006103,262144,196608,65536
0006104,262144,196608,65536
0006105,262144,196608,65536
0006106,262144,196608,65536
0006107,262144,196608,65536
0006108,262144,196608,65536
0006109,262144,196608,65536
0006110,262144,196608,65536
0006111,262144,196608,65536
0006112,262144,196608,65536
0006113,262144,196608,65536
0006114,262144,196608,65536
0006115,262144,196608,65536
0006116,262144,196608,65536
0006117,262144,196608,65536
0006118,262144,196608,65536
0006119,262144,196608,65536
0006120,262144,196608,65536
0006121,262144,196608,65536
0006122,262144,196608,65536
0006123,262144,196608,65536
0006124,262144,196608,65536
0006125,262144,196608,65536
0006126,262144,196608,65536
0006127,262144,196608,65536
0006128,262144,196608,65536
0006129,262144,196608,65536
0006130,262144,196608,65536
0006131,262144,196608,65536
0006132,262144,196608,65536
0006133,262144,196608,65536
0006134,262144,196608,65536
0006135,262144,196608,65536
0006136,262144,196608,65536
0006137,262144,196608,65536
0006138,262144,196608,65536
0006139,262144,196608,65536
0006140,262144,196608,65536
0006141,262144,196608,65536
0006142,262144,196608,65536
0006143,262144,196608,65536
0006144,262144,196608,65536
0006145,262144,196608,65536
0006146,262144,196608,65536
0006147,262144,196608,65536
0006148,262144,196608,65536
0006149,262144,196608,65536
0006150,262144,196608,65536
0006151,262144,196608,65536
0006152,262144,196608,65536
0006153,262144,196608,65536
0006154,262144,196608,65536
0006155,262144,196608,65536
0006156,262144,196608,65536
0006157,262144,196608,65536
0006158,262144,196608,65536
0006159,262144,196608,65536
0006160,262144,196608,65536
0006161,262144,196608,65536
0006162,262144,196608,65536
0006163,262144,196608,65536
0006164,262144,196608,65536
0006165,262144,196608,65536
0006166,262144,196608,65536
0006167,262144,196608,65536
0006168,262144,196608,65536
0006169,262144,196608,65536
0006170,262144,196608,65536
0006171,262144,196608,65536
0006172,262144,196608,65536
0006173,262144,196608,65536
0006174,262144,196608,65536
0006175,262144,196608,65536
0006176,262144,196608,65536
0006177,262144,196608,65536
0006178,262144,196608,65536
0006179,262144,196608,65536
0006180,262144,196608,65536
0006181,262144,196608,65536
0006182,262144,196608,65536
0006183,262144,196608,65536
0006184,262144,196608,65536
0006185,262144,196608,65536
0006186,262144,196608,65536
0006187,262144,196608,65536
0006188,262144,196608,65536
0006189,262144,196608,65536
0006190,262144,196608,65536
0006191,262144,196608,65536
0006192,262144,196608,65536
0006193,262144,196608,65536
0006194,262144,196608,65536
0006195,262144,196608,65536
0006196,262144,196608,65536
0006197,262144,196608,65536
0006198,262144,196608,65536
0006199,262144,196608,65536
0006200,262144,196608,65536
0006201,262144,196608,65536
0006202,262144,196608,65536
0006203,262144,196608,65536
0006204,262144,196608,65536
0006205,262144,196608,65536
0006206,262144,196608,65536
0006207,262144,196608,65536
0006208,262144,196608,65536
0006209,262144,196608,65536
0006210,262144,196608,65536
0006211,262144,196608,65536
0006212,262144,196608,65536
0006213,262144,196608,65536
0006214,262144,196608,65536
0006215,262144,196608,65536
0006216,262144,196608,65536
0006217,262144,196608,65536
0006218,262144,196608,65536
0006219,262144,196608,65536
0006220,262144,196608,65536
0006221,262144,196608,65536
0006222,262144,196608,65536
0006223,262144,196608,65536
0006224,262144,196608,65536
0006225,262144,196608,65536
0006226,262144,196608,65536
0006227,262144,196608,65536
0006228,262144,196608,65536
0006229,262144,196608,65536
0006230,262144,196608,65536
0006231,262144,196608,65536
0006232,262144,196608,65536
0006233,262144,196608,65536
0006234,262144,196608,65536
0006235,262144,196608,65536
0006236,262144,196608,65536
0006237,262144,196608,65536
0006238,262144,196608,65536
0006239,262144,196608,65536
0006240,262144,196608,65536
0006241,262144,196608,65536
0006242,262144,196608,65536
0006243,262144,196608,65536
0006244,262144,196608,65536
0006245,262144,196608,65536
0006246,262144,196608,65536
0006247,262144,196608,65536
0006248,262144,196608,65536
0006249,262144,196608,65536
0006250,262144,196608,65536
0006251,262144,196608,65536
0006252,262144,196608,65536
0006253,262144,196608,65536
0006254,262144,196608,65536
0006255,262144,196608,65536
0006256,262144,196608,65536
0006257,262144,196608,65536
0006258,262144,196608,65536
0006259,262144,196608,65536
0006260,262144,196608,65536
0006261,262144,196608,65536
0006262,262144,196608,65536
0006263,262144,196608,65536
0006264,262144,196608,65536
0006265,262144,196608,65536
0006266,262144,196608,65536
0006267,262144,196608,65536
0006268,262144,196608,65536
0006269,262144,196608,65536
0006270,262144,196608,65536
0006271,262144,196608,65536
0006272,262144,196608,65536
0006273,262144,196608,65536
0006274,262144,196608,65536
0006275,262144,196608,65536
0006276,262144,196608,65536
0006277,262144,196608,65536
0006278,262144,196608,65536
0006279,262144,196608,65536
0006280,262144,196608,65536
0006281,262144,196608,65536
0006282,262144,196608,65536
0006283,262144,196608,65536
0006284,262144,196608,65536
0006285,262144,196608,65536
0006286,262144,196608,65536
0006287,262144,196608,65536
0006288,262144,196608,65536
0006289,262144,196608,65536
0006290,262144,196608,65536
0006291,262144,196608,65536
0006292,262144,196608,65536
0006293,262144,196608,65536
0006294,262144,196608,65536
0006295,262144,196608,65536
0006296,262144,196608,65536
0006297,262144,196608,65536
0006298,262144,196608,65536
0006299,262144,196608,65536
0006300,262144,196608,65536
0006301,262144,196608,65536
0006302,262144,196608,65536
0006303,262144,196608,65536
0006304,262144,196608,65536
0006305,262144,196608,65536
0006306,262144,196608,65536
0006307,262144,196608,65536
0006308,262144,196608,65536
0006309,262144,196608,65536
0006310,262144,196608,65536
0006311,262144,196608,65536
0006312,262144,196608,65536
0006313,262144,196608,65536
0006314,262144,196608,65536
0006315,262144,196608,65536
0006316,262144,196608,65536
0006317,262144,196608,65536
0006318,262144,196608,65536
0006319,262144,196608,65536
0006320,262144,196608,65536
0006321,262144,196608,65536
0006322,262144,196608,65536
0006323,262144,196608,65536
0006324,262144,196608,65536
0006325,262144,196608,65536
0006326,262144,196608,65536
0006327,262144,196608,65536
0006328,262144,196608,65536
0006329,262144,196608,65536
0006330,262144,196608,65536
0006331,262144,196608,65536
0006332,262144,196608,65536
0006333,262144,196608,65536
0006334,262144,196608,65536
0006335,262144,196608,65536
0006336,262144,196608,65536
0006337,262144,196608,65536
0006338,262144,196608,65536
0006339,262144,196608,65536
0006340,262144,196608,65536
0006341,262144,196608,65536
0006342,262144,196608,65536
0006343,262144,196608,65536
0006344,262144,196608,65536
0006345,262144,196608,65536
0006346,262144,196608,65536
0006347,262144,196608,65536
0006348,262144,196608,65536
0006349,262144,196608,65536
0006350,262144,196608,65536
0006351,262144,196608,65536
0006352,262144,196608,65536
0006353,262144,196608,65536
0006354,262144,196608,65536
0006355,262144,196608,65536
0006356,262144,196608,65536
0006357,262144,196608,65536
0006358,262144,196608,65536
0006359,262144,196608,65536
0006360,262144,196608,65536
0006361,262144,196608,65536
0006362,262144,196608,65536
0006363,262144,196608,65536
0006364,262144,196608,65536
0006365,262144,196608,65536
0006366,262144,196608,65536
0006367,262144,196608,65536
0006368,262144,196608,65536
0006369,262144,196608,65536
0006370,262144,196608,65536
0006371,262144,196608,65536
0006372,262144,196608,65536
0006373,262144,196608,65536
0006374,262144,196608,65536
0006375,262144,196608,65536
0006376,262144,196608,65536
0006377,262144,196608,65536
0006378,262144,196608,65536
0006379,262144,196608,65536
0006380,262144,196608,65536
0006381,262144,196608,65536
0006382,262144,196608,65536
0006383,262144,196608,65536
0006384,262144,196608,65536
0006385,262144,196608,65536
0006386,262144,196608,65536
0006387,262144,196608,65536
0006388,262144,196608,65536
0006389,262144,196608,65536
0006390,262144,196608,65536
0006391,262144,196608,65536
0006392,262144,196608,65536
0006393,262144,196608,65536
0006394,262144,196608,65536
0006395,262144,196608,65536
0006396,262144,196608,65536
0006397,262144,196608,65536
0006398,262144,196608,65536
0006399,262144,196608,65536
0006400,262144,196608,65536
0006401,262144,196608,65536
0006402,262144,196608,65536
0006403,262144,196608,65536
0006404,262144,196608,65536
0006405,262144,196608,65536
0006406,262144,196608,65536
0006407,262144,196608,65536
0006408,262144,196608,65536
0006409,262144,196608,65536
0006410,262144,196608,65536
0006411,262144,196608,65536
0006412,262144,196608,65536
0006413,262144,196608,65536
0006414,262144,196608,65536
0006415,262144,196608,65536
0006416,262144,196608,65536
0006417,262144,196608,65536
0006418,262144,196608,65536
0006419,262144,196608,65536
0006420,262144,196608,65536
0006421,262144,196608,65536
0006422,262144,196608,65536
0006423,262144,196608,65536
0006424,262144,196608,65536
0006425,262144,196608,65536
0006426,262144,196608,65536
0006427,262144,196608,65536
0006428,262144,196608,65536
0006429,262144,196608,65536
0006430,262144,196608,65536
0006431,262144,196608,65536
0006432,262144,196608,65536
0006433,262144,196608,65536
0006434,262144,196608,65536
0006435,262144,196608,65536
0006436,262144,196608,65536
0006437,262144,196608,65536
0006438,262144,196608,65536
0006439,262144,196608,65536
0006440,262144,196608,65536
0006441,262144,196608,65536
0006442,262144,196608,65536
0006443,262144,196608,65536
0006444,262144,196608,65536
0006445,262144,196608,65536
0006446,262144,196608,65536
0006447,262144,196608,65536
0006448,262144,196608,65536
0006449,262144,196608,65536
0006450,262144,196608,65536
0006451,262144,196608,65536
0006452,262144,196608,65536
0006453,262144,196608,65536
0006454,262144,196608,65536
0006455,262144,196608,65536
0006456,262144,196608,65536
0006457,262144,196608,65536
0006458,262144,196608,65536
0006459,262144,196608,65536
0006460,262144,196608,65536
0006461,262144,196608,65536
0006462,262144,196608,65536
0006463,262144,196608,65536
0006464,262144,196608,65536
0006465,262144,196608,65536
0006466,262144,196608,65536
0006467,262144,196608,65536
0006468,262144,196608,65536
0006469,262144,196608,65536
0006470,262144,196608,65536
0006471,262144,196608,65536
0006472,262144,196608,65536
0006473,262144,196608,65536
0006474,262144,196608,65536
0006475,262144,196608,65536
0006476,262144,196608,65536
0006477,262144,196608,65536
0006478,262144,196608,65536
0006479,262144,196608,65536
0006480,262144,196608,65536
0006481,262144,196608,65536
0006482,262144,196608,65536
0006483,262144,196608,65536
0006484,262144,196608,65536
0006485,262144,196608,65536
0006486,262144,196608,65536
0006487,262144,196608,65536
0006488,262144,196608,65536
0006489,262144,196608,65536
0006490,262144,196608,65536
0006491,262144,196608,65536
0006492,262144,196608,65536
0006493,262144,196608,65536
0006494,262144,196608,65536
0006495,262144,196608,65536
0006496,262144,196608,65536
0006497,262144,196608,65536
0006498,262144,196608,65536
0006499,262144,196608,65536
0006500,262144,196608,65536
0006501,262144,196608,65536
0006502,262144,196608,65536
0006503,262144,196608,65536
0006504,262144,196608,65536
0006505,262144,196608,65536
0006506,262144,196608,65536
0006507,262144,196608,65536
0006508,262144,196608,65536
0006509,262144,196608,65536
0006510,262144,196608,65536
0006511,262144,196608,65536
0006512,262144,196608,65536
0006513,262144,196608,65536
0006514,262144,196608,65536
0006515,262144,196608,65536
0006516,262144,196608,65536
0006517,262144,196608,65536
0006518,262144,196608,65536
0006519,262144,196608,65536
0006520,262144,196608,65536
0006521,262144,196608,65536
0006522,262144,196608,65536
0006523,262144,196608,65536
0006524,262144,196608,65536
0006525,262144,196608,65536
0006526,262144,196608,65536
0006527,262144,196608,65536
0006528,262144,196608,65536
0006529,262144,196608,65536
0006530,262144,196608,65536
0006531,262144,196608,65536
0006532,262144,196608,65536
0006533,262144,196608,65536
0006534,262144,196608,65536
0006535,262144,196608,65536
0006536,262144,196608,65536
0006537,262144,196608,65536
0006538,262144,196608,65536
0006539,262144,196608,65536
0006540,262144,196608,65536
0006541,262144,196608,65536
0006542,262144,196608,65536
0006543,262144,196608,65536
0006544,262144,196608,65536
0006545,262144,196608,65536
0006546,262144,196608,65536
0006547,262144,196608,65536
0006548,262144,196608,65536
0006549,262144,196608,65536
0006550,262144,196608,65536
0006551,262144,196608,65536
0006552,262144,196608,65536
0006553,262144,196608,65536
0006554,262144,196608,65536
0006555,262144,196608,65536
0006556,262144,196608,65536
0006557,262144,196608,65536
0006558,262144,196608,65536
0006559,262144,196608,65536
0006560,262144,196608,65536
0006561,262144,196608,65536
0006562,262144,196608,65536
0006563,262144,196608,65536
0006564,262144,196608,65536
0006565,262144,196608,65536
0006566,262144,196608,65536
0006567,262144,196608,65536
0006568,262144,196608,65536
0006569,262144,196608,65536
0006570,262144,196608,65536
0006571,262144,196608,65536
0006572,262144,196608,65536
0006573,262144,196608,65536
0006574,262144,196608,65536
0006575,262144,196608,65536
0006576,262144,196608,65536
0006577,262144,196608,65536
0006578,262144,196608,65536
0006579,262144,196608,65536
0006580,262144,196608,65536
0006581,262144,196608,65536
0006582,262144,196608,65536
0006583,262144,196608,65536
0006584,262144,196608,65536
0006585,262144,196608,65536
0006586,262144,196608,65536
0006587,262144,196608,65536
0006588,262144,196608,65536
0006589,262144,196608,65536
0006590,262144,196608,65536
0006591,262144,196608,65536
0006592,262144,196608,65536
0006593,262144,196608,65536
0006594,262144,196608,65536
0006595,262144,196608,65536
0006596,262144,196608,65536
0006597,262144,196608,65536
0006598,262144,196608,65536
0006599,262144,196608,65536
0006600,262144,196608,65536
0006601,262144,196608,65536
0006602,262144,196608,65536
0006603,262144,196608,65536
0006604,262144,196608,65536
0006605,262144,196608,65536
0006606,262144,196608,65536
0006607,262144,196608,65536
0006608,262144,196608,65536
0006609,262144,196608,65536
0006610,262144,196608,65536
0006611,262144,196608,65536
0006612,262144,196608,65536
0006613,262144,196608,65536
0006614,262144,196608,65536
0006615,262144,196608,65536
0006616,262144,196608,65536
0006617,262144,196608,65536
0006618,262144,196608,65536
0006619,262144,196608,65536
0006620,262144,196608,65536
0006621,262144,196608,65536
0006622,262144,196608,65536
0006623,262144,196608,65536
0006624,262144,196608,65536
0006625,262144,196608,65536
0006626,262144,196608,65536
0006627,262144,196608,65536
0006628,262144,196608,65536
0006629,262144,196608,65536
0006630,262144,196608,65536
0006631,262144,196608,65536
0006632,262144,196608,65536
0006633,262144,196608,65536
0006634,262144,196608,65536
0006635,262144,196608,65536
0006636,262144,196608,65536
0006637,262144,196608,65536
0006638,262144,196608,65536
0006639,262144,196608,65536
0006640,262144,196608,65536
0006641,262144,196608,65536
0006642,262144,196608,65536
0006643,262144,196608,65536
0006644,262144,196608,65536
0006645,262144,196608,65536
0006646,262144,196608,65536
0006647,262144,196608,65536
0006648,262144,196608,65536
0006649,262144,196608,65536
0006650,262144,196608,65536
0006651,262144,196608,65536
0006652,262144,196608,65536
0006653,262144,196608,65536
0006654,262144,196608,65536
0006655,262144,196608,65536
0006656,262144,196608,65536
0006657,262144,196608,65536
0006658,262144,196608,65536
0006659,262144,196608,65536
0006660,262144,196608,65536
0006661,262144,196608,65536
0006662,262144,196608,65536
0006663,262144,196608,65536
0006664,262144,196608,65536
0006665,262144,196608,65536
0006666,262144,196608,65536
0006667,262144,196608,65536
0006668,262144,196608,65536
0006669,262144,196608,65536
0006670,262144,196608,65536
0006671,262144,196608,65536
0006672,262144,196608,65536
0006673,262144,196608,65536
0006674,262144,196608,65536
0006675,262144,196608,65536
0006676,262144,196608,65536
0006677,262144,196608,65536
0006678,262144,196608,65536
0006679,262144,196608,65536
0006680,262144,196608,65536
0006681,262144,196608,65536
0006682,262144,196608,65536
0006683,262144,196608,65536
0006684,262144,196608,65536
0006685,262144,196608,65536
0006686,262144,196608,65536
0006687,262144,196608,65536
0006688,262144,196608,65536
0006689,262144,196608,65536
0006690,262144,196608,65536
0006691,262144,196608,65536
0006692,262144,196608,65536
0006693,262144,196608,65536
0006694,262144,196608,65536
0006695,262144,196608,65536
0006696,262144,196608,65536
0006697,262144,196608,65536
0006698,262144,196608,65536
0006699,262144,196608,65536
0006700,262144,196608,65536
0006701,262144,196608,65536
0006702,262144,196608,65536
0006703,262144,196608,65536
0006704,262144,196608,65536
0006705,262144,196608,65536
0006706,262144,196608,65536
0006707,262144,196608,65536
0006708,262144,196608,65536
0006709,262144,196608,65536
0006710,262144,196608,65536
0006711,262144,196608,65536
0006712,262144,196608,65536
0006713,262144,196608,65536
0006714,262144,196608,65536
0006715,262144,196608,65536
0006716,262144,196608,65536
0006717,262144,196608,65536
0006718,262144,196608,65536
0006719,262144,196608,65536
0006720,262144,196608,65536
0006721,262144,196608,65536
0006722,262144,196608,65536
0006723,262144,196608,65536
0006724,262144,196608,65536
0006725,262144,196608,65536
0006726,262144,196608,65536
0006727,262144,196608,65536
0006728,262144,196608,65536
0006729,262144,196608,65536
0006730,262144,196608,65536
0006731,262144,196608,65536
0006732,262144,196608,65536
0006733,262144,196608,65536
0006734,262144,196608,65536
0006735,262144,196608,65536
0006736,262144,196608,65536
0006737,262144,196608,65536
0006738,262144,196608,65536
0006739,262144,196608,65536
0006740,262144,196608,65536
0006741,262144,196608,65536
0006742,262144,196608,65536
0006743,262144,196608,65536
0006744,262144,196608,65536
0006745,262144,196608,65536
0006746,262144,196608,65536
0006747,262144,196608,65536
0006748,262144,196608,65536
0006749,262144,196608,65536
0006750,262144,196608,65536
0006751,262144,196608,65536
0006752,262144,196608,65536
0006753,262144,196608,65536
0006754,262144,196608,65536
0006755,262144,196608,65536
0006756,262144,196608,65536
0006757,262144,196608,65536
0006758,262144,196608,65536
0006759,262144,196608,65536
0006760,262144,196608,65536
0006761,262144,196608,65536
0006762,262144,196608,65536
0006763,262144,196608,65536
0006764,262144,196608,65536
0006765,262144,196608,65536
0006766,262144,196608,65536
0006767,262144,196608,65536
0006768,262144,196608,65536
0006769,262144,196608,65536
0006770,262144,196608,65536
0006771,262144,196608,65536
0006772,262144,196608,65536
0006773,262144,196608,65536
0006774,262144,196608,65536
0006775,262144,196608,65536
0006776,262144,196608,65536
0006777,262144,196608,65536
0006778,262144,196608,65536
0006779,262144,196608,65536
0006780,262144,196608,65536
0006781,262144,196608,65536
0006782,262144,196608,65536
0006783,262144,196608,65536
0006784,262144,196608,65536
0006785,262144,196608,65536
0006786,262144,196608,65536
0006787,262144,196608,65536
0006788,262144,196608,65536
0006789,262144,196608,65536
0006790,262144,196608,65536
0006791,262144,196608,65536
0006792,262144,196608,65536
0006793,262144,196608,65536
0006794,262144,196608,65536
0006795,262144,196608,65536
0006796,262144,196608,65536
0006797,262144,196608,65536
0006798,262144,196608,65536
0006799,262144,196608,65536
0006800,262144,196608,65536
0006801,262144,196608,65536
0006802,262144,196608,65536
0006803,262144,196608,65536
0006804,262144,196608,65536
0006805,262144,196608,65536
0006806,262144,196608,65536
0006807,262144,196608,65536
0006808,262144,196608,65536
0006809,262144,196608,65536
0006810,262144,196608,65536
0006811,262144,196608,65536
0006812,262144,196608,65536
0006813,262144,196608,65536
0006814,262144,196608,65536
0006815,262144,196608,65536
0006816,262144,196608,65536
0006817,262144,196608,65536
0006818,262144,196608,65536
0006819,262144,196608,65536
0006820,262144,196608,65536
0006821,262144,196608,65536
0006822,262144,196608,65536
0006823,262144,196608,65536
0006824,262144,196608,65536
0006825,262144,196608,65536
0006826,262144,196608,65536
0006827,262144,196608,65536
0006828,262144,196608,65536
0006829,262144,196608,65536
0006830,262144,196608,65536
0006831,262144,196608,65536
0006832,262144,196608,65536
0006833,262144,196608,65536
0006834,262144,196608,65536
0006835,262144,196608,65536
0006836,262144,196608,65536
0006837,262144,196608,65536
0006838,262144,196608,65536
0006839,262144,196608,65536
0006840,262144,196608,65536
0006841,262144,196608,65536
0006842,262144,196608,65536
0006843,262144,196608,65536
0006844,262144,196608,65536
0006845,262144,196608,65536
0006846,262144,196608,65536
0006847,262144,196608,65536
0006848,262144,196608,65536
0006849,262144,196608,65536
0006850,262144,196608,65536
0006851,262144,196608,65536
0006852,262144,196608,65536
0006853,262144,196608,65536
0006854,262144,196608,65536
0006855,262144,196608,65536
0006856,262144,196608,65536
0006857,262144,196608,65536
