tile_id,total_pixels,class_0,class_10,class_20,class_30,class_40,class_50,class_60,class_70,class_80,class_90,class_95,class_100
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c003072.tif,65536,0,2615,0,845,1482,59546,120,0,928,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c002048.tif,65536,0,6051,4,1645,7271,48172,387,0,2006,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c003328.tif,65536,0,1385,39,1699,53354,8911,34,0,114,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c002560.tif,65536,0,5928,257,5596,15690,35078,2519,0,465,3,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c001792.tif,65536,0,13538,0,1136,3246,44927,2323,0,354,12,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c002048.tif,65536,0,8147,9,157,1663,55288,126,0,146,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c000512.tif,65536,0,4393,78,1047,52776,2764,18,0,4359,101,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c003584.tif,65536,0,17155,35,933,33729,13595,23,0,66,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000256_c002048.tif,65536,0,3356,188,1841,55148,4576,38,0,171,218,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c001280.tif,65536,0,2511,499,5037,36710,12070,1773,0,6408,528,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c001536.tif,65536,0,424,444,3521,57184,914,544,0,2126,379,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c002048.tif,65536,0,11298,274,6263,23864,21518,1567,0,726,26,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c003072.tif,65536,0,904,93,3587,55618,4426,400,0,500,8,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c001024.tif,65536,0,5396,605,5636,29203,21468,1569,0,1655,4,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c003072.tif,65536,0,721,25,2535,29421,28860,3946,0,28,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c001280.tif,65536,0,4064,1230,10615,27851,12340,490,0,8939,7,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000256_c003072.tif,65536,0,205,139,2349,49716,12799,326,0,0,2,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c002560.tif,65536,0,1846,137,8493,44613,5213,424,0,4012,798,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c002048.tif,65536,0,643,83,2068,51619,10493,187,0,443,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c002048.tif,65536,0,919,114,6416,29578,25484,2555,0,437,33,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c001024.tif,65536,0,815,328,3624,46575,7128,7060,0,1,5,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c000768.tif,65536,0,10908,302,1028,12387,39433,296,0,1182,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c002304.tif,65536,0,1467,96,11188,29138,21528,899,0,554,666,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c001536.tif,65536,0,2794,173,5947,28625,9961,433,0,16481,1122,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c003840.tif,65536,0,4076,1130,6354,31984,16640,61,0,5188,103,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c002816.tif,65536,0,294,37,4030,23424,25451,12297,0,3,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c001024.tif,65536,0,2584,154,926,2572,58307,986,0,7,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c001024.tif,65536,0,1560,48,3734,35486,3897,415,0,20096,300,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c003584.tif,65536,0,2457,11,1563,9997,50990,346,0,117,55,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c000512.tif,65536,0,232,654,2062,31653,30325,610,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c003584.tif,65536,0,2470,40,5304,47494,10112,116,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c001792.tif,65536,0,328,59,2509,48970,12630,968,0,72,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c002560.tif,65536,0,3438,21,3120,24600,31458,477,0,2405,17,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c001792.tif,65536,0,3663,74,11564,25279,15639,8874,0,443,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c000768.tif,65536,0,902,825,8798,37717,14248,680,0,2282,84,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c003072.tif,65536,0,9934,0,2848,11051,32553,5593,0,3557,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c002816.tif,65536,0,10172,5,2664,7811,44302,412,0,168,2,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c003072.tif,65536,0,15190,0,3147,14713,20220,290,0,11919,57,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c000768.tif,65536,0,1378,984,3663,49903,7960,265,0,1310,73,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c001280.tif,65536,0,453,337,5707,43944,7750,701,0,6600,44,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c001280.tif,65536,0,4497,45,3751,14626,42011,178,0,428,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c003072.tif,65536,0,420,153,3143,48408,12487,483,0,442,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c003840.tif,65536,0,4780,44,4372,15944,39164,727,0,505,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000256_c000768.tif,65536,0,2514,663,6969,33906,4653,546,0,14825,1460,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c000768.tif,65536,0,3749,746,3199,38282,7957,231,0,11239,133,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c001024.tif,65536,0,11877,4,656,11682,38714,342,0,2238,23,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c003328.tif,65536,0,371,69,2000,56079,6936,45,0,36,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c000512.tif,65536,0,220,702,5328,51046,4882,222,0,3133,3,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c001536.tif,65536,0,4594,323,15302,34510,1608,3303,0,5685,211,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c003328.tif,65536,0,4564,102,9017,46627,3695,766,0,489,276,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c002816.tif,65536,0,9603,0,396,4733,49810,166,0,828,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c001536.tif,65536,0,3124,177,3811,49211,4530,2088,0,2305,290,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c000768.tif,65536,0,1255,209,2190,13493,46889,1500,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c003072.tif,65536,0,3923,52,4280,42456,13728,928,0,169,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c002048.tif,65536,0,430,113,6601,39325,16154,2821,0,63,29,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c003584.tif,65536,0,4666,36,3560,28809,25923,91,0,2451,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c001280.tif,65536,0,7152,216,4300,49261,1284,751,0,2359,213,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c002560.tif,65536,0,8312,20,1009,10201,45304,546,0,144,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c002560.tif,65536,0,18683,95,3153,21790,19666,502,0,1604,43,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000256_c003328.tif,65536,0,878,69,6521,46159,11167,216,0,526,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c001536.tif,65536,0,7681,10,2471,6396,43987,766,0,4225,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c001536.tif,65536,0,1729,2,1958,6849,53948,456,0,594,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c001792.tif,65536,0,17850,2,568,2305,43424,41,0,1346,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c003328.tif,65536,0,18770,0,1389,11083,30170,326,0,3798,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c003840.tif,65536,0,3007,179,6483,44808,10692,333,0,30,4,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c003840.tif,65536,0,14931,216,7682,25601,5951,1885,0,9267,3,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c000768.tif,65536,0,962,559,5004,21255,32461,5092,0,176,27,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c001280.tif,65536,0,7692,6,543,2443,54327,127,0,398,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c002560.tif,65536,0,2508,29,2343,55840,3622,251,0,0,943,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c003328.tif,65536,0,484,1217,14132,47714,1483,506,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c001792.tif,65536,0,10602,61,4830,13964,24168,302,0,11597,12,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c002816.tif,65536,0,633,100,4230,33017,23178,4378,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c002560.tif,65536,0,8635,0,2964,44421,9031,208,0,239,38,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c002304.tif,65536,0,13110,140,8924,23557,16456,3032,0,265,52,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c001024.tif,65536,0,2829,73,1022,11747,132,27,0,49336,370,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c000768.tif,65536,0,2407,267,10342,24492,4761,2275,0,20869,123,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c002816.tif,65536,0,3593,48,6634,37999,14259,2232,0,740,31,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c003328.tif,65536,0,3319,57,2988,8740,49468,883,0,81,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c003840.tif,65536,0,1790,9,3253,14075,44695,766,0,941,7,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c001024.tif,65536,0,2099,540,6321,11616,32057,12404,0,487,12,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c001280.tif,65536,0,670,20,2135,9983,51665,1062,0,1,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c003072.tif,65536,0,4586,42,5794,41809,10783,2322,0,200,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c001536.tif,65536,0,849,133,1235,27083,35827,409,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c001280.tif,65536,0,9615,192,1936,41112,12095,135,0,421,30,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c002304.tif,65536,0,10890,69,4451,35797,12306,677,0,1271,75,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c003584.tif,65536,0,14563,58,2439,24079,24088,309,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c001024.tif,65536,0,6205,11,1370,7630,48776,963,0,581,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c000512.tif,65536,0,949,356,7882,34030,12739,1723,0,7847,10,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c003840.tif,65536,0,2903,59,7221,27351,22630,3470,0,1825,77,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c002304.tif,65536,0,4230,3,787,5741,54621,127,0,27,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c000512.tif,65536,0,349,315,6525,25511,17138,14849,0,719,130,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c002304.tif,65536,0,354,28,8034,33320,18255,4126,0,1419,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c000512.tif,65536,0,522,890,4271,30804,28682,298,0,52,17,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c001024.tif,65536,0,1484,683,10922,37351,7427,1080,0,5934,655,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c000512.tif,65536,0,246,260,2684,9804,41105,561,0,10838,38,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c001280.tif,65536,0,1924,404,497,60207,19,6,0,1020,1459,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c001792.tif,65536,0,1454,2,1198,16174,45528,293,0,887,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c001792.tif,65536,0,3710,3,530,5081,55839,373,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c000512.tif,65536,0,7052,86,1563,8772,46231,612,0,1220,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c001536.tif,65536,0,4569,6,343,4552,54677,1389,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c000768.tif,65536,0,8108,741,4474,19275,30393,384,0,2161,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c003072.tif,65536,0,7085,16,1341,18422,38020,652,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c000512.tif,65536,0,1022,792,3069,15390,32468,1688,0,11046,61,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c003584.tif,65536,0,333,4,2307,14380,43113,548,0,4845,6,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c002048.tif,65536,0,10521,20,6221,19650,17612,325,0,11072,115,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c002048.tif,65536,0,518,63,3041,51881,9604,426,0,0,3,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c001024.tif,65536,0,650,107,1993,11865,47227,3694,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c003840.tif,65536,0,1545,11,2245,15058,45193,1415,0,69,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c001536.tif,65536,0,5879,0,1063,10038,46926,620,0,1010,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c003584.tif,65536,0,1618,6,1734,7087,54499,592,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c003072.tif,65536,0,907,122,16925,17932,22920,6706,0,24,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c002560.tif,65536,0,21075,22,7335,22541,2743,30,0,11726,64,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c002816.tif,65536,0,9404,38,4101,22575,28624,529,0,258,7,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c002304.tif,65536,0,17420,12,3806,11288,28828,3858,0,324,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c002560.tif,65536,0,5009,10,1257,7681,49862,1717,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c003328.tif,65536,0,9936,5,3309,36590,15087,609,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c002816.tif,65536,0,470,38,5162,54513,4748,117,0,478,10,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c002816.tif,65536,0,5060,2,1403,24616,34342,106,0,7,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c000512.tif,65536,0,1137,149,3283,20891,32956,1043,0,6058,19,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000256_c002560.tif,65536,0,562,35,4926,22509,34323,1600,0,1579,2,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c003328.tif,65536,0,1186,0,1166,3587,58200,1397,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c003840.tif,65536,0,3794,10,4130,22862,32857,1021,0,848,14,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c001536.tif,65536,0,1291,170,7035,50362,5950,233,0,487,8,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c002048.tif,65536,0,16348,11,2270,10535,30120,1626,0,4626,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c001280.tif,65536,0,3675,74,1579,7162,47161,739,0,5146,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c003072.tif,65536,0,8423,0,158,4740,52040,175,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c002816.tif,65536,0,11376,0,5785,20995,18642,456,0,8280,2,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c002048.tif,65536,0,8992,0,428,1795,52677,163,0,1481,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c002816.tif,65536,0,5901,0,572,5947,50159,445,0,2512,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c002048.tif,65536,0,1366,81,8615,30398,20634,4263,0,166,13,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000256_c001024.tif,65536,0,6238,425,7662,27947,4617,1322,0,17080,245,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c002304.tif,65536,0,3977,10,1883,6247,52990,303,0,126,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c001792.tif,65536,0,555,297,1916,59908,2469,0,0,280,111,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c002560.tif,65536,0,5053,55,3740,15229,39238,1273,0,928,20,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c001024.tif,65536,0,5169,82,4076,23731,28554,292,0,3632,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c000512.tif,65536,0,205,251,5691,37784,21267,295,0,43,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c002048.tif,65536,0,3872,109,1515,58630,611,0,0,148,651,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c001024.tif,65536,0,5490,10,1263,3807,53328,852,0,786,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c002304.tif,65536,0,995,83,7133,17643,24803,12879,0,539,1461,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c002560.tif,65536,0,4256,0,364,7088,53556,272,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c000768.tif,65536,0,1365,123,1799,29925,17229,884,0,13917,294,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c001536.tif,65536,0,14284,0,1654,2829,42807,179,0,3781,2,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c003328.tif,65536,0,3521,11,2234,7529,44404,595,0,7242,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c003840.tif,65536,0,5277,30,6908,27887,22978,2101,0,336,19,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c002560.tif,65536,0,6468,0,556,2880,53158,55,0,2419,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001280_c003840.tif,65536,0,1827,27,6927,17880,34021,2961,0,1893,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002048_c002304.tif,65536,0,5764,208,7479,21010,24869,5062,0,1057,87,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c002304.tif,65536,0,2724,9,4978,4480,50561,2699,0,85,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c001024.tif,65536,0,1901,493,2950,52560,7175,187,0,171,99,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c001792.tif,65536,0,9005,0,47,779,55648,57,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c000768.tif,65536,0,8737,222,3680,17118,34301,1021,0,457,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c002048.tif,65536,0,4183,0,863,4284,55159,1047,0,0,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c000768.tif,65536,0,2973,198,1345,14964,43632,548,0,1876,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c000768.tif,65536,0,856,1239,5744,34012,19004,2286,0,2395,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c002048.tif,65536,0,2005,2,1062,4860,55576,1905,0,126,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c003072.tif,65536,0,7801,199,8975,25065,16448,7019,0,0,29,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c000768.tif,65536,0,3196,874,11606,32671,5393,9070,0,2683,43,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003328_c003840.tif,65536,0,4223,108,4738,29184,23810,3065,0,408,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c003840.tif,65536,0,15457,28,2962,27120,19474,476,0,19,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c003584.tif,65536,0,11291,158,5002,31745,16914,278,0,24,124,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c000512.tif,65536,0,270,147,5485,46566,10573,1795,0,652,48,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001536_c002304.tif,65536,0,9597,64,7941,33648,3599,891,0,9675,121,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000768_c002816.tif,65536,0,2831,184,8588,47910,5873,53,0,72,25,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002816_c001280.tif,65536,0,2671,332,2910,24510,34160,182,0,768,3,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c000512.tif,65536,0,8928,2171,4593,35520,12420,271,0,987,646,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c003072.tif,65536,0,5119,10,6939,15544,29591,838,0,7480,15,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c003328.tif,65536,0,13847,16,745,5105,45638,58,0,127,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000256_c002304.tif,65536,0,2505,72,6906,37062,14559,862,0,2998,572,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c002560.tif,65536,0,1418,14,6316,22713,29473,5175,0,5,422,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c001792.tif,65536,0,6792,2,1256,4801,52468,49,0,168,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c003584.tif,65536,0,1965,46,4356,49858,9087,198,0,0,26,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c000512.tif,65536,0,3101,219,5737,22985,25956,561,0,6942,35,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c001536.tif,65536,0,3675,9,2135,5443,52567,298,0,1409,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000256_c001280.tif,65536,0,859,223,3285,49653,8515,968,0,2033,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002560_c003840.tif,65536,0,5501,771,5993,39348,10182,154,0,3564,23,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000256_c003840.tif,65536,0,3507,49,3658,23898,34138,250,0,36,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c002816.tif,65536,0,8278,2,680,11734,41622,108,0,3112,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c001280.tif,65536,0,991,186,2344,42241,18564,541,0,669,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003840_c002304.tif,65536,0,12366,4,888,1899,47743,614,0,2019,3,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003584_c003840.tif,65536,0,5564,362,7615,22629,27508,1836,0,22,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r002304_c001792.tif,65536,0,11274,17,1920,33577,17373,271,0,1104,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r003072_c001280.tif,65536,0,4951,505,3945,21010,31166,433,0,3526,0,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001792_c001280.tif,65536,0,6039,583,4432,37797,5951,488,0,7678,2568,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r001024_c001792.tif,65536,0,1214,160,6089,45753,10167,274,0,1715,164,0,0
pair_000001940_20250406032247_20250406032250_D2841292_r000512_c002304.tif,65536,0,3561,79,4293,42211,13261,674,0,1259,198,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002816_c002304.tif,65536,0,34,156,299,0,48884,16163,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002304_c001536.tif,65536,0,896,835,810,0,42131,20864,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r003840_c003072.tif,65536,0,3516,30643,10405,754,8718,11500,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r001792_c003328.tif,65536,0,802,15900,3946,7171,119,37323,0,275,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r003072_c003072.tif,65536,0,923,15602,4380,7201,17262,20168,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r003072_c002048.tif,65536,0,196,2,70,0,60187,5081,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002816_c002560.tif,65536,0,143,53,369,0,48883,16088,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002816_c001792.tif,65536,0,880,131,505,0,58724,5296,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r003584_c002048.tif,65536,0,1540,431,522,0,49923,13120,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r003328_c003584.tif,65536,0,0,17706,21325,385,283,25837,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002048_c002816.tif,65536,0,1802,8548,4256,4431,14641,30674,0,1184,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002304_c002048.tif,65536,0,980,8385,3276,1302,17684,33909,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r001792_c002048.tif,65536,0,413,9091,3057,17249,1416,33528,0,782,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r001536_c001536.tif,65536,0,4141,1572,2060,921,49061,7781,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002304_c003840.tif,65536,0,429,11045,4461,7945,14725,26931,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r003328_c001024.tif,65536,0,2150,44,672,2,55080,7453,0,135,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002048_c003584.tif,65536,0,677,11748,10685,8966,2799,30661,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r001536_c003584.tif,65536,0,6608,20090,3992,21279,1007,12324,0,236,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002048_c002560.tif,65536,0,661,3055,2693,438,16236,42453,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002048_c001792.tif,65536,0,1963,8462,3883,4063,14239,32402,0,524,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r003328_c003072.tif,65536,0,2500,22414,5405,14305,5700,15212,0,0,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002816_c002816.tif,65536,0,849,98,903,2,48554,15129,0,1,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r002560_c003072.tif,65536,0,1270,5154,1656,3176,13403,40764,0,113,0,0,0
pair_000001944_20250406063543_20250406063546_12C9D48C_r001792_c001792.tif,65536,0,3023,3331,2817,321,19880,36164,0,0,0,0,0
